scenario,dest,year,edu,nativity,pop
rise-of-the-east,MLT,2030,1,eu,610
rise-of-the-east,MLT,2030,1,native,569
rise-of-the-east,MLT,2030,1,non-eu,12248
rise-of-the-east,MLT,2030,2,eu,1274
rise-of-the-east,MLT,2030,2,native,2627
rise-of-the-east,MLT,2030,2,non-eu,9962
rise-of-the-east,MLT,2030,3,eu,2285
rise-of-the-east,MLT,2030,3,native,45876
rise-of-the-east,MLT,2030,3,non-eu,11523
rise-of-the-east,MLT,2030,4,eu,6356
rise-of-the-east,MLT,2030,4,native,129498
rise-of-the-east,MLT,2030,4,non-eu,16537
rise-of-the-east,MLT,2030,5,eu,10433
rise-of-the-east,MLT,2030,5,native,92144
rise-of-the-east,MLT,2030,5,non-eu,25669
rise-of-the-east,MLT,2030,6,eu,10449
rise-of-the-east,MLT,2030,6,native,112962
rise-of-the-east,MLT,2030,6,non-eu,24614
rise-of-the-east,MLT,2035,1,eu,501
rise-of-the-east,MLT,2035,1,native,820
rise-of-the-east,MLT,2035,1,non-eu,14830
rise-of-the-east,MLT,2035,2,eu,1283
rise-of-the-east,MLT,2035,2,native,2138
rise-of-the-east,MLT,2035,2,non-eu,12987
rise-of-the-east,MLT,2035,3,eu,2114
rise-of-the-east,MLT,2035,3,native,36657
rise-of-the-east,MLT,2035,3,non-eu,15016
rise-of-the-east,MLT,2035,4,eu,6191
rise-of-the-east,MLT,2035,4,native,118643
rise-of-the-east,MLT,2035,4,non-eu,21225
rise-of-the-east,MLT,2035,5,eu,11118
rise-of-the-east,MLT,2035,5,native,98520
rise-of-the-east,MLT,2035,5,non-eu,36246
rise-of-the-east,MLT,2035,6,eu,11496
rise-of-the-east,MLT,2035,6,native,124661
rise-of-the-east,MLT,2035,6,non-eu,32560
rise-of-the-east,MLT,2040,1,eu,591
rise-of-the-east,MLT,2040,1,native,973
rise-of-the-east,MLT,2040,1,non-eu,18091
rise-of-the-east,MLT,2040,2,eu,1199
rise-of-the-east,MLT,2040,2,native,1840
rise-of-the-east,MLT,2040,2,non-eu,16362
rise-of-the-east,MLT,2040,3,eu,1889
rise-of-the-east,MLT,2040,3,native,27408
rise-of-the-east,MLT,2040,3,non-eu,18695
rise-of-the-east,MLT,2040,4,eu,5847
rise-of-the-east,MLT,2040,4,native,108598
rise-of-the-east,MLT,2040,4,non-eu,26014
rise-of-the-east,MLT,2040,5,eu,11635
rise-of-the-east,MLT,2040,5,native,103425
rise-of-the-east,MLT,2040,5,non-eu,48952
rise-of-the-east,MLT,2040,6,eu,12519
rise-of-the-east,MLT,2040,6,native,136695
rise-of-the-east,MLT,2040,6,non-eu,43254
rise-of-the-east,MLT,2045,1,eu,611
rise-of-the-east,MLT,2045,1,native,1096
rise-of-the-east,MLT,2045,1,non-eu,21035
rise-of-the-east,MLT,2045,2,eu,1225
rise-of-the-east,MLT,2045,2,native,1768
rise-of-the-east,MLT,2045,2,non-eu,20386
rise-of-the-east,MLT,2045,3,eu,1755
rise-of-the-east,MLT,2045,3,native,18924
rise-of-the-east,MLT,2045,3,non-eu,22835
rise-of-the-east,MLT,2045,4,eu,5452
rise-of-the-east,MLT,2045,4,native,99141
rise-of-the-east,MLT,2045,4,non-eu,31092
rise-of-the-east,MLT,2045,5,eu,11936
rise-of-the-east,MLT,2045,5,native,107307
rise-of-the-east,MLT,2045,5,non-eu,63464
rise-of-the-east,MLT,2045,6,eu,13592
rise-of-the-east,MLT,2045,6,native,149409
rise-of-the-east,MLT,2045,6,non-eu,57258
rise-of-the-east,MLT,2050,1,eu,699
rise-of-the-east,MLT,2050,1,native,1210
rise-of-the-east,MLT,2050,1,non-eu,23815
rise-of-the-east,MLT,2050,2,eu,1152
rise-of-the-east,MLT,2050,2,native,1865
rise-of-the-east,MLT,2050,2,non-eu,24418
rise-of-the-east,MLT,2050,3,eu,1584
rise-of-the-east,MLT,2050,3,native,12036
rise-of-the-east,MLT,2050,3,non-eu,26846
rise-of-the-east,MLT,2050,4,eu,5022
rise-of-the-east,MLT,2050,4,native,89562
rise-of-the-east,MLT,2050,4,non-eu,36439
rise-of-the-east,MLT,2050,5,eu,12084
rise-of-the-east,MLT,2050,5,native,111094
rise-of-the-east,MLT,2050,5,non-eu,79925
rise-of-the-east,MLT,2050,6,eu,14624
rise-of-the-east,MLT,2050,6,native,163244
rise-of-the-east,MLT,2050,6,non-eu,74492
rise-of-the-east,NLD,2020,1,eu,37173
rise-of-the-east,NLD,2020,1,native,1751561
rise-of-the-east,NLD,2020,1,non-eu,175450
rise-of-the-east,NLD,2020,2,eu,7590
rise-of-the-east,NLD,2020,2,native,183687
rise-of-the-east,NLD,2020,2,non-eu,57870
rise-of-the-east,NLD,2020,3,eu,37047
rise-of-the-east,NLD,2020,3,native,961719
rise-of-the-east,NLD,2020,3,non-eu,128391
rise-of-the-east,NLD,2020,4,eu,86069
rise-of-the-east,NLD,2020,4,native,2967751
rise-of-the-east,NLD,2020,4,non-eu,307098
rise-of-the-east,NLD,2020,5,eu,168833
rise-of-the-east,NLD,2020,5,native,4706563
rise-of-the-east,NLD,2020,5,non-eu,370172
rise-of-the-east,NLD,2020,6,eu,166753
rise-of-the-east,NLD,2020,6,native,4339601
rise-of-the-east,NLD,2020,6,non-eu,389222
rise-of-the-east,NLD,2025,1,eu,19424
rise-of-the-east,NLD,2025,1,native,864425
rise-of-the-east,NLD,2025,1,non-eu,200838
rise-of-the-east,NLD,2025,2,eu,6826
rise-of-the-east,NLD,2025,2,native,169798
rise-of-the-east,NLD,2025,2,non-eu,77209
rise-of-the-east,NLD,2025,3,eu,38421
rise-of-the-east,NLD,2025,3,native,1033992
rise-of-the-east,NLD,2025,3,non-eu,181143
rise-of-the-east,NLD,2025,4,eu,82462
rise-of-the-east,NLD,2025,4,native,2788519
rise-of-the-east,NLD,2025,4,non-eu,333635
rise-of-the-east,NLD,2025,5,eu,179609
rise-of-the-east,NLD,2025,5,native,5221068
rise-of-the-east,NLD,2025,5,non-eu,433189
rise-of-the-east,NLD,2025,6,eu,172642
rise-of-the-east,NLD,2025,6,native,4999277
rise-of-the-east,NLD,2025,6,non-eu,411511
rise-of-the-east,NLD,2030,1,eu,3020
rise-of-the-east,NLD,2030,1,native,9783
rise-of-the-east,NLD,2030,1,non-eu,176817
rise-of-the-east,NLD,2030,2,eu,5928
rise-of-the-east,NLD,2030,2,native,156340
rise-of-the-east,NLD,2030,2,non-eu,100873
rise-of-the-east,NLD,2030,3,eu,34027
rise-of-the-east,NLD,2030,3,native,989161
rise-of-the-east,NLD,2030,3,non-eu,232005
rise-of-the-east,NLD,2030,4,eu,75837
rise-of-the-east,NLD,2030,4,native,2635031
rise-of-the-east,NLD,2030,4,non-eu,379380
rise-of-the-east,NLD,2030,5,eu,187693
rise-of-the-east,NLD,2030,5,native,5680452
rise-of-the-east,NLD,2030,5,non-eu,526990
rise-of-the-east,NLD,2030,6,eu,182554
rise-of-the-east,NLD,2030,6,native,5781419
rise-of-the-east,NLD,2030,6,non-eu,467760
rise-of-the-east,NLD,2035,1,eu,660
rise-of-the-east,NLD,2035,1,native,11599
rise-of-the-east,NLD,2035,1,non-eu,183675
rise-of-the-east,NLD,2035,2,eu,5071
rise-of-the-east,NLD,2035,2,native,136640
rise-of-the-east,NLD,2035,2,non-eu,122463
rise-of-the-east,NLD,2035,3,eu,28433
rise-of-the-east,NLD,2035,3,native,927198
rise-of-the-east,NLD,2035,3,non-eu,269041
rise-of-the-east,NLD,2035,4,eu,65658
rise-of-the-east,NLD,2035,4,native,2372774
rise-of-the-east,NLD,2035,4,non-eu,409692
rise-of-the-east,NLD,2035,5,eu,185057
rise-of-the-east,NLD,2035,5,native,5765385
rise-of-the-east,NLD,2035,5,non-eu,626055
rise-of-the-east,NLD,2035,6,eu,187837
rise-of-the-east,NLD,2035,6,native,6190646
rise-of-the-east,NLD,2035,6,non-eu,544414
rise-of-the-east,NLD,2040,1,eu,794
rise-of-the-east,NLD,2040,1,native,12025
rise-of-the-east,NLD,2040,1,non-eu,206541
rise-of-the-east,NLD,2040,2,eu,4298
rise-of-the-east,NLD,2040,2,native,120194
rise-of-the-east,NLD,2040,2,non-eu,141851
rise-of-the-east,NLD,2040,3,eu,24277
rise-of-the-east,NLD,2040,3,native,866745
rise-of-the-east,NLD,2040,3,non-eu,292369
rise-of-the-east,NLD,2040,4,eu,57425
rise-of-the-east,NLD,2040,4,native,2141141
rise-of-the-east,NLD,2040,4,non-eu,421164
rise-of-the-east,NLD,2040,5,eu,176755
rise-of-the-east,NLD,2040,5,native,5801871
rise-of-the-east,NLD,2040,5,non-eu,721963
rise-of-the-east,NLD,2040,6,eu,188965
rise-of-the-east,NLD,2040,6,native,6584234
rise-of-the-east,NLD,2040,6,non-eu,638993
rise-of-the-east,NLD,2045,1,eu,855
rise-of-the-east,NLD,2045,1,native,12307
rise-of-the-east,NLD,2045,1,non-eu,222324
rise-of-the-east,NLD,2045,2,eu,3739
rise-of-the-east,NLD,2045,2,native,105285
rise-of-the-east,NLD,2045,2,non-eu,160209
rise-of-the-east,NLD,2045,3,eu,20258
rise-of-the-east,NLD,2045,3,native,803408
rise-of-the-east,NLD,2045,3,non-eu,312048
rise-of-the-east,NLD,2045,4,eu,49463
rise-of-the-east,NLD,2045,4,native,1924312
rise-of-the-east,NLD,2045,4,non-eu,429556
rise-of-the-east,NLD,2045,5,eu,167159
rise-of-the-east,NLD,2045,5,native,5787094
rise-of-the-east,NLD,2045,5,non-eu,814959
rise-of-the-east,NLD,2045,6,eu,187802
rise-of-the-east,NLD,2045,6,native,6994479
rise-of-the-east,NLD,2045,6,non-eu,748084
rise-of-the-east,NLD,2050,1,eu,970
rise-of-the-east,NLD,2050,1,native,12483
rise-of-the-east,NLD,2050,1,non-eu,231406
rise-of-the-east,NLD,2050,2,eu,3233
rise-of-the-east,NLD,2050,2,native,91697
rise-of-the-east,NLD,2050,2,non-eu,177972
rise-of-the-east,NLD,2050,3,eu,16844
rise-of-the-east,NLD,2050,3,native,746406
rise-of-the-east,NLD,2050,3,non-eu,327513
rise-of-the-east,NLD,2050,4,eu,42023
rise-of-the-east,NLD,2050,4,native,1727456
rise-of-the-east,NLD,2050,4,non-eu,436195
rise-of-the-east,NLD,2050,5,eu,155583
rise-of-the-east,NLD,2050,5,native,5744204
rise-of-the-east,NLD,2050,5,non-eu,907176
rise-of-the-east,NLD,2050,6,eu,185116
rise-of-the-east,NLD,2050,6,native,7412568
rise-of-the-east,NLD,2050,6,non-eu,866882
rise-of-the-east,POL,2020,1,eu,33954
rise-of-the-east,POL,2020,1,native,3803199
rise-of-the-east,POL,2020,1,non-eu,27592
rise-of-the-east,POL,2020,2,eu,5472
rise-of-the-east,POL,2020,2,native,237783
rise-of-the-east,POL,2020,2,non-eu,15697
rise-of-the-east,POL,2020,3,eu,23051
rise-of-the-east,POL,2020,3,native,4265011
rise-of-the-east,POL,2020,3,non-eu,46654
rise-of-the-east,POL,2020,4,eu,33857
rise-of-the-east,POL,2020,4,native,1540316
rise-of-the-east,POL,2020,4,non-eu,59359
rise-of-the-east,POL,2020,5,eu,47694
rise-of-the-east,POL,2020,5,native,17778329
rise-of-the-east,POL,2020,5,non-eu,140403
rise-of-the-east,POL,2020,6,eu,35533
rise-of-the-east,POL,2020,6,native,8418531
rise-of-the-east,POL,2020,6,non-eu,85500
rise-of-the-east,POL,2025,1,eu,22706
rise-of-the-east,POL,2025,1,native,1847753
rise-of-the-east,POL,2025,1,non-eu,25236
rise-of-the-east,POL,2025,2,eu,3983
rise-of-the-east,POL,2025,2,native,163742
rise-of-the-east,POL,2025,2,non-eu,12719
rise-of-the-east,POL,2025,3,eu,17207
rise-of-the-east,POL,2025,3,native,3816891
rise-of-the-east,POL,2025,3,non-eu,32610
rise-of-the-east,POL,2025,4,eu,27963
rise-of-the-east,POL,2025,4,native,1812877
rise-of-the-east,POL,2025,4,non-eu,50982
rise-of-the-east,POL,2025,5,eu,47756
rise-of-the-east,POL,2025,5,native,18161821
rise-of-the-east,POL,2025,5,non-eu,161559
rise-of-the-east,POL,2025,6,eu,38391
rise-of-the-east,POL,2025,6,native,9709104
rise-of-the-east,POL,2025,6,non-eu,90672
rise-of-the-east,POL,2030,1,eu,871
rise-of-the-east,POL,2030,1,native,7661
rise-of-the-east,POL,2030,1,non-eu,14168
rise-of-the-east,POL,2030,2,eu,2785
rise-of-the-east,POL,2030,2,native,111257
rise-of-the-east,POL,2030,2,non-eu,11913
rise-of-the-east,POL,2030,3,eu,14887
rise-of-the-east,POL,2030,3,native,3155279
rise-of-the-east,POL,2030,3,non-eu,26044
rise-of-the-east,POL,2030,4,eu,29080
rise-of-the-east,POL,2030,4,native,1883212
rise-of-the-east,POL,2030,4,non-eu,49459
rise-of-the-east,POL,2030,5,eu,50507
rise-of-the-east,POL,2030,5,native,18564360
rise-of-the-east,POL,2030,5,non-eu,196224
rise-of-the-east,POL,2030,6,eu,41819
rise-of-the-east,POL,2030,6,native,11083415
rise-of-the-east,POL,2030,6,non-eu,103189
rise-of-the-east,POL,2035,1,eu,555
rise-of-the-east,POL,2035,1,native,2737
rise-of-the-east,POL,2035,1,non-eu,12359
rise-of-the-east,POL,2035,2,eu,2056
rise-of-the-east,POL,2035,2,native,75862
rise-of-the-east,POL,2035,2,non-eu,12628
rise-of-the-east,POL,2035,3,eu,7118
rise-of-the-east,POL,2035,3,native,2538954
rise-of-the-east,POL,2035,3,non-eu,23966
rise-of-the-east,POL,2035,4,eu,15424
rise-of-the-east,POL,2035,4,native,1820386
rise-of-the-east,POL,2035,4,non-eu,48294
rise-of-the-east,POL,2035,5,eu,53985
rise-of-the-east,POL,2035,5,native,17859956
rise-of-the-east,POL,2035,5,non-eu,223598
rise-of-the-east,POL,2035,6,eu,46163
rise-of-the-east,POL,2035,6,native,11685045
rise-of-the-east,POL,2035,6,non-eu,117358
rise-of-the-east,POL,2040,1,eu,610
rise-of-the-east,POL,2040,1,native,3083
rise-of-the-east,POL,2040,1,non-eu,14320
rise-of-the-east,POL,2040,2,eu,1581
rise-of-the-east,POL,2040,2,native,55130
rise-of-the-east,POL,2040,2,non-eu,13978
rise-of-the-east,POL,2040,3,eu,5049
rise-of-the-east,POL,2040,3,native,2017858
rise-of-the-east,POL,2040,3,non-eu,24248
rise-of-the-east,POL,2040,4,eu,11782
rise-of-the-east,POL,2040,4,native,1681970
rise-of-the-east,POL,2040,4,non-eu,47131
rise-of-the-east,POL,2040,5,eu,45530
rise-of-the-east,POL,2040,5,native,17055605
rise-of-the-east,POL,2040,5,non-eu,241923
rise-of-the-east,POL,2040,6,eu,48978
rise-of-the-east,POL,2040,6,native,12253372
rise-of-the-east,POL,2040,6,non-eu,132934
rise-of-the-east,POL,2045,1,eu,663
rise-of-the-east,POL,2045,1,native,3217
rise-of-the-east,POL,2045,1,non-eu,15843
rise-of-the-east,POL,2045,2,eu,1418
rise-of-the-east,POL,2045,2,native,41958
rise-of-the-east,POL,2045,2,non-eu,15951
rise-of-the-east,POL,2045,3,eu,3827
rise-of-the-east,POL,2045,3,native,1590135
rise-of-the-east,POL,2045,3,non-eu,25863
rise-of-the-east,POL,2045,4,eu,9681
rise-of-the-east,POL,2045,4,native,1536734
rise-of-the-east,POL,2045,4,non-eu,46590
rise-of-the-east,POL,2045,5,eu,41991
rise-of-the-east,POL,2045,5,native,16089247
rise-of-the-east,POL,2045,5,non-eu,254788
rise-of-the-east,POL,2045,6,eu,47155
rise-of-the-east,POL,2045,6,native,12814990
rise-of-the-east,POL,2045,6,non-eu,149747
rise-of-the-east,POL,2050,1,eu,707
rise-of-the-east,POL,2050,1,native,3282
rise-of-the-east,POL,2050,1,non-eu,17131
rise-of-the-east,POL,2050,2,eu,1288
rise-of-the-east,POL,2050,2,native,32679
rise-of-the-east,POL,2050,2,non-eu,17779
rise-of-the-east,POL,2050,3,eu,3178
rise-of-the-east,POL,2050,3,native,1267194
rise-of-the-east,POL,2050,3,non-eu,27871
rise-of-the-east,POL,2050,4,eu,8253
rise-of-the-east,POL,2050,4,native,1423961
rise-of-the-east,POL,2050,4,non-eu,46780
rise-of-the-east,POL,2050,5,eu,38691
rise-of-the-east,POL,2050,5,native,14990932
rise-of-the-east,POL,2050,5,non-eu,262037
rise-of-the-east,POL,2050,6,eu,45716
rise-of-the-east,POL,2050,6,native,13316019
rise-of-the-east,POL,2050,6,non-eu,166667
rise-of-the-east,PRT,2020,1,eu,14725
rise-of-the-east,PRT,2020,1,native,923610
rise-of-the-east,PRT,2020,1,non-eu,99554
rise-of-the-east,PRT,2020,2,eu,3122
rise-of-the-east,PRT,2020,2,native,729955
rise-of-the-east,PRT,2020,2,non-eu,44370
rise-of-the-east,PRT,2020,3,eu,13273
rise-of-the-east,PRT,2020,3,native,3050510
rise-of-the-east,PRT,2020,3,non-eu,70488
rise-of-the-east,PRT,2020,4,eu,39317
rise-of-the-east,PRT,2020,4,native,1587687
rise-of-the-east,PRT,2020,4,non-eu,145767
rise-of-the-east,PRT,2020,5,eu,62116
rise-of-the-east,PRT,2020,5,native,1499899
rise-of-the-east,PRT,2020,5,non-eu,188298
rise-of-the-east,PRT,2020,6,eu,66626
rise-of-the-east,PRT,2020,6,native,1488164
rise-of-the-east,PRT,2020,6,non-eu,180263
rise-of-the-east,PRT,2025,1,eu,8295
rise-of-the-east,PRT,2025,1,native,447655
rise-of-the-east,PRT,2025,1,non-eu,120193
rise-of-the-east,PRT,2025,2,eu,3627
rise-of-the-east,PRT,2025,2,native,589977
rise-of-the-east,PRT,2025,2,non-eu,61754
rise-of-the-east,PRT,2025,3,eu,13530
rise-of-the-east,PRT,2025,3,native,2792218
rise-of-the-east,PRT,2025,3,non-eu,94441
rise-of-the-east,PRT,2025,4,eu,37259
rise-of-the-east,PRT,2025,4,native,1616523
rise-of-the-east,PRT,2025,4,non-eu,158022
rise-of-the-east,PRT,2025,5,eu,65672
rise-of-the-east,PRT,2025,5,native,1761655
rise-of-the-east,PRT,2025,5,non-eu,220119
rise-of-the-east,PRT,2025,6,eu,69290
rise-of-the-east,PRT,2025,6,native,1813355
rise-of-the-east,PRT,2025,6,non-eu,191226
rise-of-the-east,PRT,2030,1,eu,1774
rise-of-the-east,PRT,2030,1,native,33887
rise-of-the-east,PRT,2030,1,non-eu,114656
rise-of-the-east,PRT,2030,2,eu,3494
rise-of-the-east,PRT,2030,2,native,460856
rise-of-the-east,PRT,2030,2,non-eu,82161
rise-of-the-east,PRT,2030,3,eu,12487
rise-of-the-east,PRT,2030,3,native,2476402
rise-of-the-east,PRT,2030,3,non-eu,125341
rise-of-the-east,PRT,2030,4,eu,35564
rise-of-the-east,PRT,2030,4,native,1614227
rise-of-the-east,PRT,2030,4,non-eu,187127
rise-of-the-east,PRT,2030,5,eu,68050
rise-of-the-east,PRT,2030,5,native,2009856
rise-of-the-east,PRT,2030,5,non-eu,270812
rise-of-the-east,PRT,2030,6,eu,72761
rise-of-the-east,PRT,2030,6,native,2170296
rise-of-the-east,PRT,2030,6,non-eu,214870
rise-of-the-east,PRT,2035,1,eu,972
rise-of-the-east,PRT,2035,1,native,35299
rise-of-the-east,PRT,2035,1,non-eu,122335
rise-of-the-east,PRT,2035,2,eu,3311
rise-of-the-east,PRT,2035,2,native,354710
rise-of-the-east,PRT,2035,2,non-eu,98391
rise-of-the-east,PRT,2035,3,eu,10896
rise-of-the-east,PRT,2035,3,native,2127649
rise-of-the-east,PRT,2035,3,non-eu,157540
rise-of-the-east,PRT,2035,4,eu,31829
rise-of-the-east,PRT,2035,4,native,1514697
rise-of-the-east,PRT,2035,4,non-eu,217934
rise-of-the-east,PRT,2035,5,eu,67901
rise-of-the-east,PRT,2035,5,native,2114776
rise-of-the-east,PRT,2035,5,non-eu,332413
rise-of-the-east,PRT,2035,6,eu,74060
rise-of-the-east,PRT,2035,6,native,2375157
rise-of-the-east,PRT,2035,6,non-eu,247607
rise-of-the-east,PRT,2040,1,eu,1069
rise-of-the-east,PRT,2040,1,native,34697
rise-of-the-east,PRT,2040,1,non-eu,136624
rise-of-the-east,PRT,2040,2,eu,3051
rise-of-the-east,PRT,2040,2,native,277274
rise-of-the-east,PRT,2040,2,non-eu,112798
rise-of-the-east,PRT,2040,3,eu,9567
rise-of-the-east,PRT,2040,3,native,1799888
rise-of-the-east,PRT,2040,3,non-eu,186623
rise-of-the-east,PRT,2040,4,eu,28838
rise-of-the-east,PRT,2040,4,native,1409184
rise-of-the-east,PRT,2040,4,non-eu,243528
rise-of-the-east,PRT,2040,5,eu,65720
rise-of-the-east,PRT,2040,5,native,2190003
rise-of-the-east,PRT,2040,5,non-eu,398529
rise-of-the-east,PRT,2040,6,eu,74213
rise-of-the-east,PRT,2040,6,native,2565579
rise-of-the-east,PRT,2040,6,non-eu,292701
rise-of-the-east,PRT,2045,1,eu,1068
rise-of-the-east,PRT,2045,1,native,33269
rise-of-the-east,PRT,2045,1,non-eu,145414
rise-of-the-east,PRT,2045,2,eu,2878
rise-of-the-east,PRT,2045,2,native,222714
rise-of-the-east,PRT,2045,2,non-eu,126621
rise-of-the-east,PRT,2045,3,eu,8309
rise-of-the-east,PRT,2045,3,native,1490553
rise-of-the-east,PRT,2045,3,non-eu,213008
rise-of-the-east,PRT,2045,4,eu,25656
rise-of-the-east,PRT,2045,4,native,1310853
rise-of-the-east,PRT,2045,4,non-eu,269128
rise-of-the-east,PRT,2045,5,eu,63196
rise-of-the-east,PRT,2045,5,native,2227922
rise-of-the-east,PRT,2045,5,non-eu,466662
rise-of-the-east,PRT,2045,6,eu,73989
rise-of-the-east,PRT,2045,6,native,2736129
rise-of-the-east,PRT,2045,6,non-eu,348444
rise-of-the-east,PRT,2050,1,eu,1141
rise-of-the-east,PRT,2050,1,native,31669
rise-of-the-east,PRT,2050,1,non-eu,148824
rise-of-the-east,PRT,2050,2,eu,2653
rise-of-the-east,PRT,2050,2,native,184430
rise-of-the-east,PRT,2050,2,non-eu,137968
rise-of-the-east,PRT,2050,3,eu,7162
rise-of-the-east,PRT,2050,3,native,1204171
rise-of-the-east,PRT,2050,3,non-eu,235619
rise-of-the-east,PRT,2050,4,eu,22544
rise-of-the-east,PRT,2050,4,native,1213517
rise-of-the-east,PRT,2050,4,non-eu,293916
rise-of-the-east,PRT,2050,5,eu,59915
rise-of-the-east,PRT,2050,5,native,2243866
rise-of-the-east,PRT,2050,5,non-eu,536329
rise-of-the-east,PRT,2050,6,eu,73617
rise-of-the-east,PRT,2050,6,native,2881407
rise-of-the-east,PRT,2050,6,non-eu,411658
rise-of-the-east,ROU,2020,1,eu,67777
rise-of-the-east,ROU,2020,1,native,1902532
rise-of-the-east,ROU,2020,1,non-eu,22147
rise-of-the-east,ROU,2020,2,eu,1720
rise-of-the-east,ROU,2020,2,native,236884
rise-of-the-east,ROU,2020,2,non-eu,6896
rise-of-the-east,ROU,2020,3,eu,4980
rise-of-the-east,ROU,2020,3,native,1321295
rise-of-the-east,ROU,2020,3,non-eu,13254
rise-of-the-east,ROU,2020,4,eu,14198
rise-of-the-east,ROU,2020,4,native,4434817
rise-of-the-east,ROU,2020,4,non-eu,34546
rise-of-the-east,ROU,2020,5,eu,14641
rise-of-the-east,ROU,2020,5,native,7308853
rise-of-the-east,ROU,2020,5,non-eu,66749
rise-of-the-east,ROU,2020,6,eu,9097
rise-of-the-east,ROU,2020,6,native,3746032
rise-of-the-east,ROU,2020,6,non-eu,43269
rise-of-the-east,ROU,2025,1,eu,41259
rise-of-the-east,ROU,2025,1,native,895440
rise-of-the-east,ROU,2025,1,non-eu,19630
rise-of-the-east,ROU,2025,2,eu,2028
rise-of-the-east,ROU,2025,2,native,178939
rise-of-the-east,ROU,2025,2,non-eu,8198
rise-of-the-east,ROU,2025,3,eu,5865
rise-of-the-east,ROU,2025,3,native,1017357
rise-of-the-east,ROU,2025,3,non-eu,13754
rise-of-the-east,ROU,2025,4,eu,25361
rise-of-the-east,ROU,2025,4,native,4270060
rise-of-the-east,ROU,2025,4,non-eu,38904
rise-of-the-east,ROU,2025,5,eu,23821
rise-of-the-east,ROU,2025,5,native,7673888
rise-of-the-east,ROU,2025,5,non-eu,80491
rise-of-the-east,ROU,2025,6,eu,13871
rise-of-the-east,ROU,2025,6,native,4297398
rise-of-the-east,ROU,2025,6,non-eu,47749
rise-of-the-east,ROU,2030,1,eu,825
rise-of-the-east,ROU,2030,1,native,59953
rise-of-the-east,ROU,2030,1,non-eu,10502
rise-of-the-east,ROU,2030,2,eu,1927
rise-of-the-east,ROU,2030,2,native,142269
rise-of-the-east,ROU,2030,2,non-eu,9646
rise-of-the-east,ROU,2030,3,eu,6532
rise-of-the-east,ROU,2030,3,native,767138
rise-of-the-east,ROU,2030,3,non-eu,15249
rise-of-the-east,ROU,2030,4,eu,39611
rise-of-the-east,ROU,2030,4,native,3925436
rise-of-the-east,ROU,2030,4,non-eu,45535
rise-of-the-east,ROU,2030,5,eu,39666
rise-of-the-east,ROU,2030,5,native,7999654
rise-of-the-east,ROU,2030,5,non-eu,97130
rise-of-the-east,ROU,2030,6,eu,22233
rise-of-the-east,ROU,2030,6,native,4863971
rise-of-the-east,ROU,2030,6,non-eu,53739
rise-of-the-east,ROU,2035,1,eu,861
rise-of-the-east,ROU,2035,1,native,59477
rise-of-the-east,ROU,2035,1,non-eu,11118
rise-of-the-east,ROU,2035,2,eu,1828
rise-of-the-east,ROU,2035,2,native,106833
rise-of-the-east,ROU,2035,2,non-eu,11166
rise-of-the-east,ROU,2035,3,eu,4324
rise-of-the-east,ROU,2035,3,native,569197
rise-of-the-east,ROU,2035,3,non-eu,16367
rise-of-the-east,ROU,2035,4,eu,15454
rise-of-the-east,ROU,2035,4,native,3485474
rise-of-the-east,ROU,2035,4,non-eu,44652
rise-of-the-east,ROU,2035,5,eu,51733
rise-of-the-east,ROU,2035,5,native,7883475
rise-of-the-east,ROU,2035,5,non-eu,110306
rise-of-the-east,ROU,2035,6,eu,34810
rise-of-the-east,ROU,2035,6,native,5113883
rise-of-the-east,ROU,2035,6,non-eu,60497
rise-of-the-east,ROU,2040,1,eu,858
rise-of-the-east,ROU,2040,1,native,58624
rise-of-the-east,ROU,2040,1,non-eu,12545
rise-of-the-east,ROU,2040,2,eu,1658
rise-of-the-east,ROU,2040,2,native,86841
rise-of-the-east,ROU,2040,2,non-eu,12467
rise-of-the-east,ROU,2040,3,eu,3838
rise-of-the-east,ROU,2040,3,native,435434
rise-of-the-east,ROU,2040,3,non-eu,17581
rise-of-the-east,ROU,2040,4,eu,13056
rise-of-the-east,ROU,2040,4,native,3042678
rise-of-the-east,ROU,2040,4,non-eu,44947
rise-of-the-east,ROU,2040,5,eu,44894
rise-of-the-east,ROU,2040,5,native,7722826
rise-of-the-east,ROU,2040,5,non-eu,117721
