scenario,dest,year,sex,edu,pop
recovery-in-europe,HUN,2015,f,5,1833765
recovery-in-europe,HUN,2015,f,6,988314
recovery-in-europe,HUN,2015,m,1,733128
recovery-in-europe,HUN,2015,m,2,21931
recovery-in-europe,HUN,2015,m,3,39767
recovery-in-europe,HUN,2015,m,4,1032336
recovery-in-europe,HUN,2015,m,5,2040176
recovery-in-europe,HUN,2015,m,6,810154
recovery-in-europe,HUN,2020,f,1,467127
recovery-in-europe,HUN,2020,f,2,26544
recovery-in-europe,HUN,2020,f,3,60798
recovery-in-europe,HUN,2020,f,4,1280998
recovery-in-europe,HUN,2020,f,5,1991332
recovery-in-europe,HUN,2020,f,6,1188902
recovery-in-europe,HUN,2020,m,1,492609
recovery-in-europe,HUN,2020,m,2,18335
recovery-in-europe,HUN,2020,m,3,41981
recovery-in-europe,HUN,2020,m,4,865392
recovery-in-europe,HUN,2020,m,5,2215230
recovery-in-europe,HUN,2020,m,6,941324
recovery-in-europe,HUN,2025,f,1,228053
recovery-in-europe,HUN,2025,f,2,23957
recovery-in-europe,HUN,2025,f,3,52850
recovery-in-europe,HUN,2025,f,4,1123111
recovery-in-europe,HUN,2025,f,5,2068805
recovery-in-europe,HUN,2025,f,6,1374504
recovery-in-europe,HUN,2025,m,1,240628
recovery-in-europe,HUN,2025,m,2,17324
recovery-in-europe,HUN,2025,m,3,44194
recovery-in-europe,HUN,2025,m,4,796124
recovery-in-europe,HUN,2025,m,5,2265036
recovery-in-europe,HUN,2025,m,6,1092047
recovery-in-europe,HUN,2030,f,1,10582
recovery-in-europe,HUN,2030,f,2,21525
recovery-in-europe,HUN,2030,f,3,45035
recovery-in-europe,HUN,2030,f,4,949202
recovery-in-europe,HUN,2030,f,5,2140524
recovery-in-europe,HUN,2030,f,6,1561749
recovery-in-europe,HUN,2030,m,1,11538
recovery-in-europe,HUN,2030,m,2,16297
recovery-in-europe,HUN,2030,m,3,41149
recovery-in-europe,HUN,2030,m,4,699989
recovery-in-europe,HUN,2030,m,5,2329639
recovery-in-europe,HUN,2030,m,6,1237710
recovery-in-europe,HUN,2035,f,1,10270
recovery-in-europe,HUN,2035,f,2,19136
recovery-in-europe,HUN,2035,f,3,38507
recovery-in-europe,HUN,2035,f,4,778888
recovery-in-europe,HUN,2035,f,5,2077605
recovery-in-europe,HUN,2035,f,6,1659589
recovery-in-europe,HUN,2035,m,1,10804
recovery-in-europe,HUN,2035,m,2,15085
recovery-in-europe,HUN,2035,m,3,38269
recovery-in-europe,HUN,2035,m,4,596401
recovery-in-europe,HUN,2035,m,5,2263567
recovery-in-europe,HUN,2035,m,6,1291216
recovery-in-europe,HUN,2040,f,1,11294
recovery-in-europe,HUN,2040,f,2,17586
recovery-in-europe,HUN,2040,f,3,33812
recovery-in-europe,HUN,2040,f,4,643403
recovery-in-europe,HUN,2040,f,5,1989718
recovery-in-europe,HUN,2040,f,6,1743890
recovery-in-europe,HUN,2040,m,1,11686
recovery-in-europe,HUN,2040,m,2,14611
recovery-in-europe,HUN,2040,m,3,36245
recovery-in-europe,HUN,2040,m,4,515850
recovery-in-europe,HUN,2040,m,5,2182644
recovery-in-europe,HUN,2040,m,6,1334732
recovery-in-europe,HUN,2045,f,1,12354
recovery-in-europe,HUN,2045,f,2,16752
recovery-in-europe,HUN,2045,f,3,31008
recovery-in-europe,HUN,2045,f,4,535884
recovery-in-europe,HUN,2045,f,5,1883281
recovery-in-europe,HUN,2045,f,6,1820162
recovery-in-europe,HUN,2045,m,1,12626
recovery-in-europe,HUN,2045,m,2,14870
recovery-in-europe,HUN,2045,m,3,35697
recovery-in-europe,HUN,2045,m,4,450002
recovery-in-europe,HUN,2045,m,5,2092905
recovery-in-europe,HUN,2045,m,6,1374736
recovery-in-europe,HUN,2050,f,1,13656
recovery-in-europe,HUN,2050,f,2,16371
recovery-in-europe,HUN,2050,f,3,29412
recovery-in-europe,HUN,2050,f,4,451705
recovery-in-europe,HUN,2050,f,5,1767803
recovery-in-europe,HUN,2050,f,6,1889398
recovery-in-europe,HUN,2050,m,1,13754
recovery-in-europe,HUN,2050,m,2,15559
recovery-in-europe,HUN,2050,m,3,36040
recovery-in-europe,HUN,2050,m,4,393789
recovery-in-europe,HUN,2050,m,5,2001413
recovery-in-europe,HUN,2050,m,6,1412530
recovery-in-europe,IRL,2015,f,1,475842
recovery-in-europe,IRL,2015,f,2,28962
recovery-in-europe,IRL,2015,f,3,236186
recovery-in-europe,IRL,2015,f,4,354756
recovery-in-europe,IRL,2015,f,5,575667
recovery-in-europe,IRL,2015,f,6,599266
recovery-in-europe,IRL,2015,m,1,497065
recovery-in-europe,IRL,2015,m,2,33489
recovery-in-europe,IRL,2015,m,3,258799
recovery-in-europe,IRL,2015,m,4,389646
recovery-in-europe,IRL,2015,m,5,494471
recovery-in-europe,IRL,2015,m,6,546913
recovery-in-europe,IRL,2020,f,1,339484
recovery-in-europe,IRL,2020,f,2,31106
recovery-in-europe,IRL,2020,f,3,219767
recovery-in-europe,IRL,2020,f,4,369875
recovery-in-europe,IRL,2020,f,5,635624
recovery-in-europe,IRL,2020,f,6,828368
recovery-in-europe,IRL,2020,m,1,352556
recovery-in-europe,IRL,2020,m,2,33556
recovery-in-europe,IRL,2020,m,3,234439
recovery-in-europe,IRL,2020,m,4,399331
recovery-in-europe,IRL,2020,m,5,585932
recovery-in-europe,IRL,2020,m,6,764693
recovery-in-europe,IRL,2025,f,1,187241
recovery-in-europe,IRL,2025,f,2,32629
recovery-in-europe,IRL,2025,f,3,227398
recovery-in-europe,IRL,2025,f,4,386410
recovery-in-europe,IRL,2025,f,5,718686
recovery-in-europe,IRL,2025,f,6,1020310
recovery-in-europe,IRL,2025,m,1,190644
recovery-in-europe,IRL,2025,m,2,34447
recovery-in-europe,IRL,2025,m,3,241081
recovery-in-europe,IRL,2025,m,4,414463
recovery-in-europe,IRL,2025,m,5,691586
recovery-in-europe,IRL,2025,m,6,943215
recovery-in-europe,IRL,2030,f,1,33911
recovery-in-europe,IRL,2030,f,2,35405
recovery-in-europe,IRL,2030,f,3,214508
recovery-in-europe,IRL,2030,f,4,391095
recovery-in-europe,IRL,2030,f,5,806073
recovery-in-europe,IRL,2030,f,6,1249601
recovery-in-europe,IRL,2030,m,1,27208
recovery-in-europe,IRL,2030,m,2,36848
recovery-in-europe,IRL,2030,m,3,223272
recovery-in-europe,IRL,2030,m,4,421236
recovery-in-europe,IRL,2030,m,5,794812
recovery-in-europe,IRL,2030,m,6,1165237
recovery-in-europe,IRL,2035,f,1,40725
recovery-in-europe,IRL,2035,f,2,37335
recovery-in-europe,IRL,2035,f,3,200001
recovery-in-europe,IRL,2035,f,4,379516
recovery-in-europe,IRL,2035,f,5,837204
recovery-in-europe,IRL,2035,f,6,1403688
recovery-in-europe,IRL,2035,m,1,30671
recovery-in-europe,IRL,2035,m,2,38658
recovery-in-europe,IRL,2035,m,3,206258
recovery-in-europe,IRL,2035,m,4,412252
recovery-in-europe,IRL,2035,m,5,837296
recovery-in-europe,IRL,2035,m,6,1307421
recovery-in-europe,IRL,2040,f,1,52827
recovery-in-europe,IRL,2040,f,2,40736
recovery-in-europe,IRL,2040,f,3,184302
recovery-in-europe,IRL,2040,f,4,362044
recovery-in-europe,IRL,2040,f,5,876477
recovery-in-europe,IRL,2040,f,6,1571273
recovery-in-europe,IRL,2040,m,1,39336
recovery-in-europe,IRL,2040,m,2,42200
recovery-in-europe,IRL,2040,m,3,188126
recovery-in-europe,IRL,2040,m,4,395440
recovery-in-europe,IRL,2040,m,5,890951
recovery-in-europe,IRL,2040,m,6,1463732
recovery-in-europe,IRL,2045,f,1,66074
recovery-in-europe,IRL,2045,f,2,46154
recovery-in-europe,IRL,2045,f,3,174884
recovery-in-europe,IRL,2045,f,4,350638
recovery-in-europe,IRL,2045,f,5,914800
recovery-in-europe,IRL,2045,f,6,1755921
recovery-in-europe,IRL,2045,m,1,48719
recovery-in-europe,IRL,2045,m,2,48037
recovery-in-europe,IRL,2045,m,3,178907
recovery-in-europe,IRL,2045,m,4,384242
recovery-in-europe,IRL,2045,m,5,942484
recovery-in-europe,IRL,2045,m,6,1639105
recovery-in-europe,IRL,2050,f,1,81223
recovery-in-europe,IRL,2050,f,2,53858
recovery-in-europe,IRL,2050,f,3,174511
recovery-in-europe,IRL,2050,f,4,348173
recovery-in-europe,IRL,2050,f,5,963666
recovery-in-europe,IRL,2050,f,6,1951881
recovery-in-europe,IRL,2050,m,1,59549
recovery-in-europe,IRL,2050,m,2,56349
recovery-in-europe,IRL,2050,m,3,180326
recovery-in-europe,IRL,2050,m,4,380823
recovery-in-europe,IRL,2050,m,5,1006952
recovery-in-europe,IRL,2050,m,6,1826010
recovery-in-europe,ITA,2015,f,1,4073612
recovery-in-europe,ITA,2015,f,2,1685513
recovery-in-europe,ITA,2015,f,3,5818356
recovery-in-europe,ITA,2015,f,4,6864474
recovery-in-europe,ITA,2015,f,5,8108105
recovery-in-europe,ITA,2015,f,6,4592763
recovery-in-europe,ITA,2015,m,1,4318295
recovery-in-europe,ITA,2015,m,2,827475
recovery-in-europe,ITA,2015,m,3,4046862
recovery-in-europe,ITA,2015,m,4,7957118
recovery-in-europe,ITA,2015,m,5,8352318
recovery-in-europe,ITA,2015,m,6,3845225
recovery-in-europe,ITA,2020,f,1,2879717
recovery-in-europe,ITA,2020,f,2,1309649
recovery-in-europe,ITA,2020,f,3,4950544
recovery-in-europe,ITA,2020,f,4,6999073
recovery-in-europe,ITA,2020,f,5,9325356
recovery-in-europe,ITA,2020,f,6,5483399
recovery-in-europe,ITA,2020,m,1,3042461
recovery-in-europe,ITA,2020,m,2,657834
recovery-in-europe,ITA,2020,m,3,3358182
recovery-in-europe,ITA,2020,m,4,8089939
recovery-in-europe,ITA,2020,m,5,9670861
recovery-in-europe,ITA,2020,m,6,4562084
recovery-in-europe,ITA,2025,f,1,1558183
recovery-in-europe,ITA,2025,f,2,1018678
recovery-in-europe,ITA,2025,f,3,4162393
recovery-in-europe,ITA,2025,f,4,7055159
recovery-in-europe,ITA,2025,f,5,10658260
recovery-in-europe,ITA,2025,f,6,6224775
recovery-in-europe,ITA,2025,m,1,1631914
recovery-in-europe,ITA,2025,m,2,537697
recovery-in-europe,ITA,2025,m,3,2740440
recovery-in-europe,ITA,2025,m,4,8114893
recovery-in-europe,ITA,2025,m,5,11074293
recovery-in-europe,ITA,2025,m,6,5145840
recovery-in-europe,ITA,2030,f,1,254382
recovery-in-europe,ITA,2030,f,2,781459
recovery-in-europe,ITA,2030,f,3,3416153
recovery-in-europe,ITA,2030,f,4,6931293
recovery-in-europe,ITA,2030,f,5,11812966
recovery-in-europe,ITA,2030,f,6,7218583
recovery-in-europe,ITA,2030,m,1,252953
recovery-in-europe,ITA,2030,m,2,453071
recovery-in-europe,ITA,2030,m,3,2173575
recovery-in-europe,ITA,2030,m,4,7893670
recovery-in-europe,ITA,2030,m,5,12354679
recovery-in-europe,ITA,2030,m,6,5923860
recovery-in-europe,ITA,2035,f,1,259766
recovery-in-europe,ITA,2035,f,2,589899
recovery-in-europe,ITA,2035,f,3,2690676
recovery-in-europe,ITA,2035,f,4,6470064
recovery-in-europe,ITA,2035,f,5,12260662
recovery-in-europe,ITA,2035,f,6,7894109
recovery-in-europe,ITA,2035,m,1,250531
recovery-in-europe,ITA,2035,m,2,386410
recovery-in-europe,ITA,2035,m,3,1658680
recovery-in-europe,ITA,2035,m,4,7310522
recovery-in-europe,ITA,2035,m,5,12925834
recovery-in-europe,ITA,2035,m,6,6338964
recovery-in-europe,ITA,2040,f,1,293983
recovery-in-europe,ITA,2040,f,2,463520
recovery-in-europe,ITA,2040,f,3,2051769
recovery-in-europe,ITA,2040,f,4,5945393
recovery-in-europe,ITA,2040,f,5,12577767
recovery-in-europe,ITA,2040,f,6,8643551
recovery-in-europe,ITA,2040,m,1,280752
recovery-in-europe,ITA,2040,m,2,351105
recovery-in-europe,ITA,2040,m,3,1259299
recovery-in-europe,ITA,2040,m,4,6656773
recovery-in-europe,ITA,2040,m,5,13388022
recovery-in-europe,ITA,2040,m,6,6824335
recovery-in-europe,ITA,2045,f,1,324347
recovery-in-europe,ITA,2045,f,2,389296
recovery-in-europe,ITA,2045,f,3,1523985
recovery-in-europe,ITA,2045,f,4,5448139
recovery-in-europe,ITA,2045,f,5,12715648
recovery-in-europe,ITA,2045,f,6,9448713
recovery-in-europe,ITA,2045,m,1,309511
recovery-in-europe,ITA,2045,m,2,337721
recovery-in-europe,ITA,2045,m,3,982656
recovery-in-europe,ITA,2045,m,4,6050632
recovery-in-europe,ITA,2045,m,5,13693659
recovery-in-europe,ITA,2045,m,6,7362984
recovery-in-europe,ITA,2050,f,1,353692
recovery-in-europe,ITA,2050,f,2,351425
recovery-in-europe,ITA,2050,f,3,1128780
recovery-in-europe,ITA,2050,f,4,4963946
recovery-in-europe,ITA,2050,f,5,12749046
recovery-in-europe,ITA,2050,f,6,10240414
recovery-in-europe,ITA,2050,m,1,341710
recovery-in-europe,ITA,2050,m,2,339598
recovery-in-europe,ITA,2050,m,3,810094
recovery-in-europe,ITA,2050,m,4,5482429
recovery-in-europe,ITA,2050,m,5,13926897
recovery-in-europe,ITA,2050,m,6,7907076
recovery-in-europe,LTU,2015,f,1,207530
recovery-in-europe,LTU,2015,f,2,17471
recovery-in-europe,LTU,2015,f,3,161840
recovery-in-europe,LTU,2015,f,4,168294
recovery-in-europe,LTU,2015,f,5,348659
recovery-in-europe,LTU,2015,f,6,669113
recovery-in-europe,LTU,2015,m,1,217947
recovery-in-europe,LTU,2015,m,2,6578
recovery-in-europe,LTU,2015,m,3,84968
recovery-in-europe,LTU,2015,m,4,178346
recovery-in-europe,LTU,2015,m,5,385107
recovery-in-europe,LTU,2015,m,6,470912
recovery-in-europe,LTU,2020,f,1,143175
recovery-in-europe,LTU,2020,f,2,15339
recovery-in-europe,LTU,2020,f,3,105324
recovery-in-europe,LTU,2020,f,4,164481
recovery-in-europe,LTU,2020,f,5,363954
recovery-in-europe,LTU,2020,f,6,751738
recovery-in-europe,LTU,2020,m,1,149493
recovery-in-europe,LTU,2020,m,2,9297
recovery-in-europe,LTU,2020,m,3,48894
recovery-in-europe,LTU,2020,m,4,169435
recovery-in-europe,LTU,2020,m,5,400536
recovery-in-europe,LTU,2020,m,6,539455
recovery-in-europe,LTU,2025,f,1,76519
recovery-in-europe,LTU,2025,f,2,13254
recovery-in-europe,LTU,2025,f,3,87525
recovery-in-europe,LTU,2025,f,4,146097
recovery-in-europe,LTU,2025,f,5,382374
recovery-in-europe,LTU,2025,f,6,806240
recovery-in-europe,LTU,2025,m,1,79850
recovery-in-europe,LTU,2025,m,2,9249
recovery-in-europe,LTU,2025,m,3,50769
recovery-in-europe,LTU,2025,m,4,156849
recovery-in-europe,LTU,2025,m,5,413026
recovery-in-europe,LTU,2025,m,6,584582
recovery-in-europe,LTU,2030,f,1,6230
recovery-in-europe,LTU,2030,f,2,12104
recovery-in-europe,LTU,2030,f,3,67566
recovery-in-europe,LTU,2030,f,4,138074
recovery-in-europe,LTU,2030,f,5,400039
recovery-in-europe,LTU,2030,f,6,857674
recovery-in-europe,LTU,2030,m,1,6489
recovery-in-europe,LTU,2030,m,2,9714
recovery-in-europe,LTU,2030,m,3,47272
recovery-in-europe,LTU,2030,m,4,152790
recovery-in-europe,LTU,2030,m,5,428166
recovery-in-europe,LTU,2030,m,6,631521
recovery-in-europe,LTU,2035,f,1,6363
recovery-in-europe,LTU,2035,f,2,11964
recovery-in-europe,LTU,2035,f,3,55130
recovery-in-europe,LTU,2035,f,4,122939
recovery-in-europe,LTU,2035,f,5,393783
recovery-in-europe,LTU,2035,f,6,863734
recovery-in-europe,LTU,2035,m,1,6655
recovery-in-europe,LTU,2035,m,2,10346
recovery-in-europe,LTU,2035,m,3,45071
recovery-in-europe,LTU,2035,m,4,141433
recovery-in-europe,LTU,2035,m,5,421745
recovery-in-europe,LTU,2035,m,6,634583
recovery-in-europe,LTU,2040,f,1,7296
recovery-in-europe,LTU,2040,f,2,12433
recovery-in-europe,LTU,2040,f,3,49145
recovery-in-europe,LTU,2040,f,4,110819
recovery-in-europe,LTU,2040,f,5,384998
recovery-in-europe,LTU,2040,f,6,866245
recovery-in-europe,LTU,2040,m,1,7634
recovery-in-europe,LTU,2040,m,2,11078
recovery-in-europe,LTU,2040,m,3,44481
recovery-in-europe,LTU,2040,m,4,132560
recovery-in-europe,LTU,2040,m,5,415423
recovery-in-europe,LTU,2040,m,6,637176
recovery-in-europe,LTU,2045,f,1,8255
recovery-in-europe,LTU,2045,f,2,13496
recovery-in-europe,LTU,2045,f,3,45452
recovery-in-europe,LTU,2045,f,4,100229
recovery-in-europe,LTU,2045,f,5,374997
recovery-in-europe,LTU,2045,f,6,871785
recovery-in-europe,LTU,2045,m,1,8603
recovery-in-europe,LTU,2045,m,2,12275
recovery-in-europe,LTU,2045,m,3,43055
recovery-in-europe,LTU,2045,m,4,123888
recovery-in-europe,LTU,2045,m,5,410477
recovery-in-europe,LTU,2045,m,6,646109
recovery-in-europe,LTU,2050,f,1,9305
recovery-in-europe,LTU,2050,f,2,14792
recovery-in-europe,LTU,2050,f,3,43904
recovery-in-europe,LTU,2050,f,4,92320
recovery-in-europe,LTU,2050,f,5,362506
recovery-in-europe,LTU,2050,f,6,879926
recovery-in-europe,LTU,2050,m,1,9693
recovery-in-europe,LTU,2050,m,2,13689
recovery-in-europe,LTU,2050,m,3,42287
recovery-in-europe,LTU,2050,m,4,116339
recovery-in-europe,LTU,2050,m,5,403899
recovery-in-europe,LTU,2050,m,6,661545
recovery-in-europe,LUX,2015,f,1,45587
recovery-in-europe,LUX,2015,f,2,2353
recovery-in-europe,LUX,2015,f,3,28506
recovery-in-europe,LUX,2015,f,4,41327
recovery-in-europe,LUX,2015,f,5,78291
recovery-in-europe,LUX,2015,f,6,56420
recovery-in-europe,LUX,2015,m,1,47989
recovery-in-europe,LUX,2015,m,2,1990
recovery-in-europe,LUX,2015,m,3,22550
recovery-in-europe,LUX,2015,m,4,40162
recovery-in-europe,LUX,2015,m,5,82623
recovery-in-europe,LUX,2015,m,6,60818
recovery-in-europe,LUX,2020,f,1,37781
recovery-in-europe,LUX,2020,f,2,5486
recovery-in-europe,LUX,2020,f,3,30718
recovery-in-europe,LUX,2020,f,4,47160
recovery-in-europe,LUX,2020,f,5,90112
recovery-in-europe,LUX,2020,f,6,74011
recovery-in-europe,LUX,2020,m,1,39886
recovery-in-europe,LUX,2020,m,2,4982
recovery-in-europe,LUX,2020,m,3,26285
recovery-in-europe,LUX,2020,m,4,47682
recovery-in-europe,LUX,2020,m,5,95757
recovery-in-europe,LUX,2020,m,6,76703
recovery-in-europe,LUX,2025,f,1,25229
recovery-in-europe,LUX,2025,f,2,7551
recovery-in-europe,LUX,2025,f,3,33222
recovery-in-europe,LUX,2025,f,4,47845
recovery-in-europe,LUX,2025,f,5,108023
recovery-in-europe,LUX,2025,f,6,91542
recovery-in-europe,LUX,2025,m,1,26290
recovery-in-europe,LUX,2025,m,2,6957
recovery-in-europe,LUX,2025,m,3,29962
recovery-in-europe,LUX,2025,m,4,50583
recovery-in-europe,LUX,2025,m,5,115159
recovery-in-europe,LUX,2025,m,6,91451
recovery-in-europe,LUX,2030,f,1,9165
recovery-in-europe,LUX,2030,f,2,9701
recovery-in-europe,LUX,2030,f,3,35087
recovery-in-europe,LUX,2030,f,4,51838
recovery-in-europe,LUX,2030,f,5,125176
recovery-in-europe,LUX,2030,f,6,114453
recovery-in-europe,LUX,2030,m,1,8752
recovery-in-europe,LUX,2030,m,2,9089
recovery-in-europe,LUX,2030,m,3,32861
recovery-in-europe,LUX,2030,m,4,56346
recovery-in-europe,LUX,2030,m,5,134298
recovery-in-europe,LUX,2030,m,6,111504
recovery-in-europe,LUX,2035,f,1,10568
recovery-in-europe,LUX,2035,f,2,11869
recovery-in-europe,LUX,2035,f,3,35959
recovery-in-europe,LUX,2035,f,4,53015
recovery-in-europe,LUX,2035,f,5,137187
recovery-in-europe,LUX,2035,f,6,133965
recovery-in-europe,LUX,2035,m,1,9691
recovery-in-europe,LUX,2035,m,2,11263
recovery-in-europe,LUX,2035,m,3,34503
recovery-in-europe,LUX,2035,m,4,58929
recovery-in-europe,LUX,2035,m,5,148485
recovery-in-europe,LUX,2035,m,6,127197
recovery-in-europe,LUX,2040,f,1,13412
recovery-in-europe,LUX,2040,f,2,14327
recovery-in-europe,LUX,2040,f,3,37149
recovery-in-europe,LUX,2040,f,4,54551
recovery-in-europe,LUX,2040,f,5,149800
recovery-in-europe,LUX,2040,f,6,157445
recovery-in-europe,LUX,2040,m,1,12158
recovery-in-europe,LUX,2040,m,2,13790
recovery-in-europe,LUX,2040,m,3,36494
recovery-in-europe,LUX,2040,m,4,61883
recovery-in-europe,LUX,2040,m,5,164002
recovery-in-europe,LUX,2040,m,6,146226
recovery-in-europe,LUX,2045,f,1,16532
recovery-in-europe,LUX,2045,f,2,17669
recovery-in-europe,LUX,2045,f,3,39589
recovery-in-europe,LUX,2045,f,4,57328
recovery-in-europe,LUX,2045,f,5,164174
recovery-in-europe,LUX,2045,f,6,185543
recovery-in-europe,LUX,2045,m,1,14818
recovery-in-europe,LUX,2045,m,2,17238
recovery-in-europe,LUX,2045,m,3,39706
recovery-in-europe,LUX,2045,m,4,66191
recovery-in-europe,LUX,2045,m,5,182288
recovery-in-europe,LUX,2045,m,6,169549
recovery-in-europe,LUX,2050,f,1,20223
recovery-in-europe,LUX,2050,f,2,21820
recovery-in-europe,LUX,2050,f,3,43516
recovery-in-europe,LUX,2050,f,4,61913
recovery-in-europe,LUX,2050,f,5,182022
recovery-in-europe,LUX,2050,f,6,218721
recovery-in-europe,LUX,2050,m,1,17989
recovery-in-europe,LUX,2050,m,2,21546
recovery-in-europe,LUX,2050,m,3,44555
recovery-in-europe,LUX,2050,m,4,72525
recovery-in-europe,LUX,2050,m,5,205360
recovery-in-europe,LUX,2050,m,6,197745
recovery-in-europe,LVA,2015,f,1,144959
recovery-in-europe,LVA,2015,f,2,12082
recovery-in-europe,LVA,2015,f,3,47937
recovery-in-europe,LVA,2015,f,4,167178
recovery-in-europe,LVA,2015,f,5,338843
recovery-in-europe,LVA,2015,f,6,359966
recovery-in-europe,LVA,2015,m,1,152771
recovery-in-europe,LVA,2015,m,2,5755
recovery-in-europe,LVA,2015,m,3,32402
recovery-in-europe,LVA,2015,m,4,156907
recovery-in-europe,LVA,2015,m,5,330964
recovery-in-europe,LVA,2015,m,6,228467
recovery-in-europe,LVA,2020,f,1,105414
recovery-in-europe,LVA,2020,f,2,10439
recovery-in-europe,LVA,2020,f,3,32824
recovery-in-europe,LVA,2020,f,4,150045
recovery-in-europe,LVA,2020,f,5,367728
recovery-in-europe,LVA,2020,f,6,382944
recovery-in-europe,LVA,2020,m,1,110029
recovery-in-europe,LVA,2020,m,2,6800
recovery-in-europe,LVA,2020,m,3,22440
recovery-in-europe,LVA,2020,m,4,146197
recovery-in-europe,LVA,2020,m,5,371064
recovery-in-europe,LVA,2020,m,6,238708
recovery-in-europe,LVA,2025,f,1,54724
recovery-in-europe,LVA,2025,f,2,9699
recovery-in-europe,LVA,2025,f,3,32284
recovery-in-europe,LVA,2025,f,4,134302
recovery-in-europe,LVA,2025,f,5,385857
recovery-in-europe,LVA,2025,f,6,407110
recovery-in-europe,LVA,2025,m,1,57546
recovery-in-europe,LVA,2025,m,2,7924
recovery-in-europe,LVA,2025,m,3,28612
recovery-in-europe,LVA,2025,m,4,146138
recovery-in-europe,LVA,2025,m,5,386013
recovery-in-europe,LVA,2025,m,6,257967
recovery-in-europe,LVA,2030,f,1,6267
recovery-in-europe,LVA,2030,f,2,9277
recovery-in-europe,LVA,2030,f,3,28187
recovery-in-europe,LVA,2030,f,4,120052
recovery-in-europe,LVA,2030,f,5,403150
recovery-in-europe,LVA,2030,f,6,436421
recovery-in-europe,LVA,2030,m,1,6856
recovery-in-europe,LVA,2030,m,2,8836
recovery-in-europe,LVA,2030,m,3,28597
recovery-in-europe,LVA,2030,m,4,142328
recovery-in-europe,LVA,2030,m,5,409604
recovery-in-europe,LVA,2030,m,6,281015
recovery-in-europe,LVA,2035,f,1,5696
recovery-in-europe,LVA,2035,f,2,9404
recovery-in-europe,LVA,2035,f,3,26476
recovery-in-europe,LVA,2035,f,4,105103
recovery-in-europe,LVA,2035,f,5,395783
recovery-in-europe,LVA,2035,f,6,446000
recovery-in-europe,LVA,2035,m,1,6724
recovery-in-europe,LVA,2035,m,2,9887
recovery-in-europe,LVA,2035,m,3,28978
recovery-in-europe,LVA,2035,m,4,133577
recovery-in-europe,LVA,2035,m,5,411812
recovery-in-europe,LVA,2035,m,6,284156
recovery-in-europe,LVA,2040,f,1,6413
recovery-in-europe,LVA,2040,f,2,9785
recovery-in-europe,LVA,2040,f,3,25777
recovery-in-europe,LVA,2040,f,4,93920
recovery-in-europe,LVA,2040,f,5,385519
recovery-in-europe,LVA,2040,f,6,457716
recovery-in-europe,LVA,2040,m,1,7781
recovery-in-europe,LVA,2040,m,2,11012
recovery-in-europe,LVA,2040,m,3,29774
recovery-in-europe,LVA,2040,m,4,126906
recovery-in-europe,LVA,2040,m,5,412599
recovery-in-europe,LVA,2040,m,6,290745
recovery-in-europe,LVA,2045,f,1,7091
recovery-in-europe,LVA,2045,f,2,10485
recovery-in-europe,LVA,2045,f,3,25501
recovery-in-europe,LVA,2045,f,4,85227
recovery-in-europe,LVA,2045,f,5,373982
recovery-in-europe,LVA,2045,f,6,472520
