scenario,dest,year,age,sex,pop
rise-of-the-east,PRT,2020,70,m,240033
rise-of-the-east,PRT,2020,75,f,247808
rise-of-the-east,PRT,2020,75,m,181406
rise-of-the-east,PRT,2020,80,f,213220
rise-of-the-east,PRT,2020,80,m,137094
rise-of-the-east,PRT,2020,85,f,143408
rise-of-the-east,PRT,2020,85,m,76473
rise-of-the-east,PRT,2020,90,f,62006
rise-of-the-east,PRT,2020,90,m,24910
rise-of-the-east,PRT,2020,95,f,15394
rise-of-the-east,PRT,2020,95,m,5425
rise-of-the-east,PRT,2020,100,f,2695
rise-of-the-east,PRT,2020,100,m,1408
rise-of-the-east,PRT,2025,0,f,198225
rise-of-the-east,PRT,2025,0,m,208797
rise-of-the-east,PRT,2025,5,f,219681
rise-of-the-east,PRT,2025,5,m,230770
rise-of-the-east,PRT,2025,10,f,230315
rise-of-the-east,PRT,2025,10,m,239412
rise-of-the-east,PRT,2025,15,f,254866
rise-of-the-east,PRT,2025,15,m,264771
rise-of-the-east,PRT,2025,20,f,276866
rise-of-the-east,PRT,2025,20,m,284814
rise-of-the-east,PRT,2025,25,f,275699
rise-of-the-east,PRT,2025,25,m,282078
rise-of-the-east,PRT,2025,30,f,274734
rise-of-the-east,PRT,2025,30,m,271250
rise-of-the-east,PRT,2025,35,f,286101
rise-of-the-east,PRT,2025,35,m,277971
rise-of-the-east,PRT,2025,40,f,342080
rise-of-the-east,PRT,2025,40,m,315968
rise-of-the-east,PRT,2025,45,f,406089
rise-of-the-east,PRT,2025,45,m,371086
rise-of-the-east,PRT,2025,50,f,381952
rise-of-the-east,PRT,2025,50,m,349200
rise-of-the-east,PRT,2025,55,f,374458
rise-of-the-east,PRT,2025,55,m,333258
rise-of-the-east,PRT,2025,60,f,375663
rise-of-the-east,PRT,2025,60,m,325640
rise-of-the-east,PRT,2025,65,f,344220
rise-of-the-east,PRT,2025,65,m,287313
rise-of-the-east,PRT,2025,70,f,312897
rise-of-the-east,PRT,2025,70,m,254799
rise-of-the-east,PRT,2025,75,f,277054
rise-of-the-east,PRT,2025,75,m,207707
rise-of-the-east,PRT,2025,80,f,212752
rise-of-the-east,PRT,2025,80,m,140651
rise-of-the-east,PRT,2025,85,f,153668
rise-of-the-east,PRT,2025,85,m,85375
rise-of-the-east,PRT,2025,90,f,73783
rise-of-the-east,PRT,2025,90,m,32011
rise-of-the-east,PRT,2025,95,f,19785
rise-of-the-east,PRT,2025,95,m,6413
rise-of-the-east,PRT,2025,100,f,3192
rise-of-the-east,PRT,2025,100,m,1447
rise-of-the-east,PRT,2030,0,f,193031
rise-of-the-east,PRT,2030,0,m,204009
rise-of-the-east,PRT,2030,5,f,207357
rise-of-the-east,PRT,2030,5,m,217443
rise-of-the-east,PRT,2030,10,f,226636
rise-of-the-east,PRT,2030,10,m,237202
rise-of-the-east,PRT,2030,15,f,236682
rise-of-the-east,PRT,2030,15,m,244982
rise-of-the-east,PRT,2030,20,f,260064
rise-of-the-east,PRT,2030,20,m,268733
rise-of-the-east,PRT,2030,25,f,280296
rise-of-the-east,PRT,2030,25,m,286476
rise-of-the-east,PRT,2030,30,f,277973
rise-of-the-east,PRT,2030,30,m,282448
rise-of-the-east,PRT,2030,35,f,276522
rise-of-the-east,PRT,2030,35,m,271550
rise-of-the-east,PRT,2030,40,f,286913
rise-of-the-east,PRT,2030,40,m,277795
rise-of-the-east,PRT,2030,45,f,339403
rise-of-the-east,PRT,2030,45,m,311777
rise-of-the-east,PRT,2030,50,f,398797
rise-of-the-east,PRT,2030,50,m,360140
rise-of-the-east,PRT,2030,55,f,376687
rise-of-the-east,PRT,2030,55,m,338060
rise-of-the-east,PRT,2030,60,f,368883
rise-of-the-east,PRT,2030,60,m,319218
rise-of-the-east,PRT,2030,65,f,366774
rise-of-the-east,PRT,2030,65,m,306204
rise-of-the-east,PRT,2030,70,f,331731
rise-of-the-east,PRT,2030,70,m,263726
rise-of-the-east,PRT,2030,75,f,294940
rise-of-the-east,PRT,2030,75,m,225054
rise-of-the-east,PRT,2030,80,f,243434
rise-of-the-east,PRT,2030,80,m,165353
rise-of-the-east,PRT,2030,85,f,158842
rise-of-the-east,PRT,2030,85,m,90413
rise-of-the-east,PRT,2030,90,f,82851
rise-of-the-east,PRT,2030,90,m,37363
rise-of-the-east,PRT,2030,95,f,24628
rise-of-the-east,PRT,2030,95,m,8622
rise-of-the-east,PRT,2030,100,f,4014
rise-of-the-east,PRT,2030,100,m,1595
rise-of-the-east,PRT,2035,0,f,192767
rise-of-the-east,PRT,2035,0,m,204371
rise-of-the-east,PRT,2035,5,f,204992
rise-of-the-east,PRT,2035,5,m,215778
rise-of-the-east,PRT,2035,10,f,216876
rise-of-the-east,PRT,2035,10,m,226630
rise-of-the-east,PRT,2035,15,f,234356
rise-of-the-east,PRT,2035,15,m,244495
rise-of-the-east,PRT,2035,20,f,243511
rise-of-the-east,PRT,2035,20,m,250994
rise-of-the-east,PRT,2035,25,f,265707
rise-of-the-east,PRT,2035,25,m,273194
rise-of-the-east,PRT,2035,30,f,284194
rise-of-the-east,PRT,2035,30,m,288804
rise-of-the-east,PRT,2035,35,f,280770
rise-of-the-east,PRT,2035,35,m,283277
rise-of-the-east,PRT,2035,40,f,278586
rise-of-the-east,PRT,2035,40,m,272028
rise-of-the-east,PRT,2035,45,f,287882
rise-of-the-east,PRT,2035,45,m,277080
rise-of-the-east,PRT,2035,50,f,336935
rise-of-the-east,PRT,2035,50,m,306541
rise-of-the-east,PRT,2035,55,f,391989
rise-of-the-east,PRT,2035,55,m,347896
rise-of-the-east,PRT,2035,60,f,371028
rise-of-the-east,PRT,2035,60,m,324575
rise-of-the-east,PRT,2035,65,f,362312
rise-of-the-east,PRT,2035,65,m,303183
rise-of-the-east,PRT,2035,70,f,355569
rise-of-the-east,PRT,2035,70,m,283754
rise-of-the-east,PRT,2035,75,f,315833
rise-of-the-east,PRT,2035,75,m,236579
rise-of-the-east,PRT,2035,80,f,264567
rise-of-the-east,PRT,2035,80,m,184247
rise-of-the-east,PRT,2035,85,f,188120
rise-of-the-east,PRT,2035,85,m,110477
rise-of-the-east,PRT,2035,90,f,89788
rise-of-the-east,PRT,2035,90,m,41422
rise-of-the-east,PRT,2035,95,f,29084
rise-of-the-east,PRT,2035,95,m,10418
rise-of-the-east,PRT,2035,100,f,5002
rise-of-the-east,PRT,2035,100,m,1866
rise-of-the-east,PRT,2040,0,f,191649
rise-of-the-east,PRT,2040,0,m,203237
rise-of-the-east,PRT,2040,5,f,206738
rise-of-the-east,PRT,2040,5,m,218316
rise-of-the-east,PRT,2040,10,f,216228
rise-of-the-east,PRT,2040,10,m,226835
rise-of-the-east,PRT,2040,15,f,226151
rise-of-the-east,PRT,2040,15,m,235549
rise-of-the-east,PRT,2040,20,f,241544
rise-of-the-east,PRT,2040,20,m,251099
rise-of-the-east,PRT,2040,25,f,249861
rise-of-the-east,PRT,2040,25,m,256457
rise-of-the-east,PRT,2040,30,f,270914
rise-of-the-east,PRT,2040,30,m,277213
rise-of-the-east,PRT,2040,35,f,287851
rise-of-the-east,PRT,2040,35,m,290700
rise-of-the-east,PRT,2040,40,f,282928
rise-of-the-east,PRT,2040,40,m,283327
rise-of-the-east,PRT,2040,45,f,279863
rise-of-the-east,PRT,2040,45,m,271102
rise-of-the-east,PRT,2040,50,f,287858
rise-of-the-east,PRT,2040,50,m,274196
rise-of-the-east,PRT,2040,55,f,333642
rise-of-the-east,PRT,2040,55,m,298891
rise-of-the-east,PRT,2040,60,f,384407
rise-of-the-east,PRT,2040,60,m,333118
rise-of-the-east,PRT,2040,65,f,364009
rise-of-the-east,PRT,2040,65,m,308810
rise-of-the-east,PRT,2040,70,f,353020
rise-of-the-east,PRT,2040,70,m,283655
rise-of-the-east,PRT,2040,75,f,340870
rise-of-the-east,PRT,2040,75,m,257544
rise-of-the-east,PRT,2040,80,f,287922
rise-of-the-east,PRT,2040,80,m,198039
rise-of-the-east,PRT,2040,85,f,210932
rise-of-the-east,PRT,2040,85,m,127693
rise-of-the-east,PRT,2040,90,f,111386
rise-of-the-east,PRT,2040,90,m,52968
rise-of-the-east,PRT,2040,95,f,33211
rise-of-the-east,PRT,2040,95,m,12017
rise-of-the-east,PRT,2040,100,f,6021
rise-of-the-east,PRT,2040,100,m,2115
rise-of-the-east,PRT,2045,0,f,188160
rise-of-the-east,PRT,2045,0,m,199792
rise-of-the-east,PRT,2045,5,f,207293
rise-of-the-east,PRT,2045,5,m,219065
rise-of-the-east,PRT,2045,10,f,219209
rise-of-the-east,PRT,2045,10,m,230696
rise-of-the-east,PRT,2045,15,f,226546
rise-of-the-east,PRT,2045,15,m,236871
rise-of-the-east,PRT,2045,20,f,234291
rise-of-the-east,PRT,2045,20,m,243163
rise-of-the-east,PRT,2045,25,f,247798
rise-of-the-east,PRT,2045,25,m,256599
rise-of-the-east,PRT,2045,30,f,255344
rise-of-the-east,PRT,2045,30,m,260956
rise-of-the-east,PRT,2045,35,f,275472
rise-of-the-east,PRT,2045,35,m,280319
rise-of-the-east,PRT,2045,40,f,290397
rise-of-the-east,PRT,2045,40,m,291309
rise-of-the-east,PRT,2045,45,f,284013
rise-of-the-east,PRT,2045,45,m,281818
rise-of-the-east,PRT,2045,50,f,279916
rise-of-the-east,PRT,2045,50,m,268035
rise-of-the-east,PRT,2045,55,f,286606
rise-of-the-east,PRT,2045,55,m,268814
rise-of-the-east,PRT,2045,60,f,329195
rise-of-the-east,PRT,2045,60,m,288669
rise-of-the-east,PRT,2045,65,f,375961
rise-of-the-east,PRT,2045,65,m,316775
rise-of-the-east,PRT,2045,70,f,354861
rise-of-the-east,PRT,2045,70,m,290106
rise-of-the-east,PRT,2045,75,f,340832
rise-of-the-east,PRT,2045,75,m,260676
rise-of-the-east,PRT,2045,80,f,314962
rise-of-the-east,PRT,2045,80,m,219717
rise-of-the-east,PRT,2045,85,f,236110
rise-of-the-east,PRT,2045,85,m,141933
rise-of-the-east,PRT,2045,90,f,130699
rise-of-the-east,PRT,2045,90,m,64018
rise-of-the-east,PRT,2045,95,f,43413
rise-of-the-east,PRT,2045,95,m,15958
rise-of-the-east,PRT,2045,100,f,7089
rise-of-the-east,PRT,2045,100,m,2357
rise-of-the-east,PRT,2050,0,f,184627
rise-of-the-east,PRT,2050,0,m,196050
rise-of-the-east,PRT,2050,5,f,205140
rise-of-the-east,PRT,2050,5,m,217082
rise-of-the-east,PRT,2050,10,f,220777
rise-of-the-east,PRT,2050,10,m,232546
rise-of-the-east,PRT,2050,15,f,230236
rise-of-the-east,PRT,2050,15,m,241476
rise-of-the-east,PRT,2050,20,f,235289
rise-of-the-east,PRT,2050,20,m,245110
rise-of-the-east,PRT,2050,25,f,241108
rise-of-the-east,PRT,2050,25,m,249245
rise-of-the-east,PRT,2050,30,f,252935
rise-of-the-east,PRT,2050,30,m,260866
rise-of-the-east,PRT,2050,35,f,259709
rise-of-the-east,PRT,2050,35,m,264029
rise-of-the-east,PRT,2050,40,f,278603
rise-of-the-east,PRT,2050,40,m,281756
rise-of-the-east,PRT,2050,45,f,291656
rise-of-the-east,PRT,2050,45,m,290159
rise-of-the-east,PRT,2050,50,f,283830
rise-of-the-east,PRT,2050,50,m,278224
rise-of-the-east,PRT,2050,55,f,278760
rise-of-the-east,PRT,2050,55,m,262688
rise-of-the-east,PRT,2050,60,f,284072
rise-of-the-east,PRT,2050,60,m,260985
rise-of-the-east,PRT,2050,65,f,323768
rise-of-the-east,PRT,2050,65,m,276904
rise-of-the-east,PRT,2050,70,f,366036
rise-of-the-east,PRT,2050,70,m,298331
rise-of-the-east,PRT,2050,75,f,343555
rise-of-the-east,PRT,2050,75,m,268514
rise-of-the-east,PRT,2050,80,f,319076
rise-of-the-east,PRT,2050,80,m,226617
rise-of-the-east,PRT,2050,85,f,264933
rise-of-the-east,PRT,2050,85,m,162244
rise-of-the-east,PRT,2050,90,f,152823
rise-of-the-east,PRT,2050,90,m,74432
rise-of-the-east,PRT,2050,95,f,53720
rise-of-the-east,PRT,2050,95,m,20151
rise-of-the-east,PRT,2050,100,f,9435
rise-of-the-east,PRT,2050,100,m,2909
rise-of-the-east,ROU,2020,0,f,446676
rise-of-the-east,ROU,2020,0,m,471005
rise-of-the-east,ROU,2020,5,f,448801
rise-of-the-east,ROU,2020,5,m,474396
rise-of-the-east,ROU,2020,10,f,504263
rise-of-the-east,ROU,2020,10,m,533496
rise-of-the-east,ROU,2020,15,f,501364
rise-of-the-east,ROU,2020,15,m,530094
rise-of-the-east,ROU,2020,20,f,517389
rise-of-the-east,ROU,2020,20,m,541599
rise-of-the-east,ROU,2020,25,f,538320
rise-of-the-east,ROU,2020,25,m,575751
rise-of-the-east,ROU,2020,30,f,671916
rise-of-the-east,ROU,2020,30,m,723303
rise-of-the-east,ROU,2020,35,f,657245
rise-of-the-east,ROU,2020,35,m,685873
rise-of-the-east,ROU,2020,40,f,763001
rise-of-the-east,ROU,2020,40,m,781819
rise-of-the-east,ROU,2020,45,f,736253
rise-of-the-east,ROU,2020,45,m,756927
rise-of-the-east,ROU,2020,50,f,728584
rise-of-the-east,ROU,2020,50,m,739305
rise-of-the-east,ROU,2020,55,f,539270
rise-of-the-east,ROU,2020,55,m,517448
rise-of-the-east,ROU,2020,60,f,683250
rise-of-the-east,ROU,2020,60,m,594602
rise-of-the-east,ROU,2020,65,f,656363
rise-of-the-east,ROU,2020,65,m,522110
rise-of-the-east,ROU,2020,70,f,500663
rise-of-the-east,ROU,2020,70,m,365199
rise-of-the-east,ROU,2020,75,f,385690
rise-of-the-east,ROU,2020,75,m,246622
rise-of-the-east,ROU,2020,80,f,334265
rise-of-the-east,ROU,2020,80,m,186538
rise-of-the-east,ROU,2020,85,f,178364
rise-of-the-east,ROU,2020,85,m,94969
rise-of-the-east,ROU,2020,90,f,61652
rise-of-the-east,ROU,2020,90,m,32874
rise-of-the-east,ROU,2020,95,f,12298
rise-of-the-east,ROU,2020,95,m,6911
rise-of-the-east,ROU,2020,100,f,1849
rise-of-the-east,ROU,2020,100,m,1370
rise-of-the-east,ROU,2025,0,f,408714
rise-of-the-east,ROU,2025,0,m,430416
rise-of-the-east,ROU,2025,5,f,435559
rise-of-the-east,ROU,2025,5,m,459444
rise-of-the-east,ROU,2025,10,f,436267
rise-of-the-east,ROU,2025,10,m,461463
rise-of-the-east,ROU,2025,15,f,493761
rise-of-the-east,ROU,2025,15,m,522645
rise-of-the-east,ROU,2025,20,f,493031
rise-of-the-east,ROU,2025,20,m,521738
rise-of-the-east,ROU,2025,25,f,509719
rise-of-the-east,ROU,2025,25,m,532892
rise-of-the-east,ROU,2025,30,f,535478
rise-of-the-east,ROU,2025,30,m,569307
rise-of-the-east,ROU,2025,35,f,675272
rise-of-the-east,ROU,2025,35,m,718634
rise-of-the-east,ROU,2025,40,f,661503
rise-of-the-east,ROU,2025,40,m,681902
rise-of-the-east,ROU,2025,45,f,760247
rise-of-the-east,ROU,2025,45,m,767039
rise-of-the-east,ROU,2025,50,f,728679
rise-of-the-east,ROU,2025,50,m,730016
rise-of-the-east,ROU,2025,55,f,710302
rise-of-the-east,ROU,2025,55,m,690217
rise-of-the-east,ROU,2025,60,f,518488
rise-of-the-east,ROU,2025,60,m,466486
rise-of-the-east,ROU,2025,65,f,635519
rise-of-the-east,ROU,2025,65,m,510427
rise-of-the-east,ROU,2025,70,f,586457
rise-of-the-east,ROU,2025,70,m,422312
rise-of-the-east,ROU,2025,75,f,425472
rise-of-the-east,ROU,2025,75,m,273173
rise-of-the-east,ROU,2025,80,f,290559
rise-of-the-east,ROU,2025,80,m,159548
rise-of-the-east,ROU,2025,85,f,201636
rise-of-the-east,ROU,2025,85,m,96575
rise-of-the-east,ROU,2025,90,f,72883
rise-of-the-east,ROU,2025,90,m,35395
rise-of-the-east,ROU,2025,95,f,13380
rise-of-the-east,ROU,2025,95,m,7700
rise-of-the-east,ROU,2025,100,f,2085
rise-of-the-east,ROU,2025,100,m,1673
rise-of-the-east,ROU,2030,0,f,377408
rise-of-the-east,ROU,2030,0,m,397945
rise-of-the-east,ROU,2030,5,f,399126
rise-of-the-east,ROU,2030,5,m,420538
rise-of-the-east,ROU,2030,10,f,426482
rise-of-the-east,ROU,2030,10,m,449983
rise-of-the-east,ROU,2030,15,f,426395
rise-of-the-east,ROU,2030,15,m,451093
rise-of-the-east,ROU,2030,20,f,484873
rise-of-the-east,ROU,2030,20,m,513090
rise-of-the-east,ROU,2030,25,f,486052
rise-of-the-east,ROU,2030,25,m,514350
rise-of-the-east,ROU,2030,30,f,503257
rise-of-the-east,ROU,2030,30,m,525090
rise-of-the-east,ROU,2030,35,f,534225
rise-of-the-east,ROU,2030,35,m,563697
rise-of-the-east,ROU,2030,40,f,677157
rise-of-the-east,ROU,2030,40,m,711876
rise-of-the-east,ROU,2030,45,f,663229
rise-of-the-east,ROU,2030,45,m,673012
rise-of-the-east,ROU,2030,50,f,754173
rise-of-the-east,ROU,2030,50,m,743874
rise-of-the-east,ROU,2030,55,f,716817
rise-of-the-east,ROU,2030,55,m,691937
rise-of-the-east,ROU,2030,60,f,686508
rise-of-the-east,ROU,2030,60,m,628983
rise-of-the-east,ROU,2030,65,f,492289
rise-of-the-east,ROU,2030,65,m,410967
rise-of-the-east,ROU,2030,70,f,580128
rise-of-the-east,ROU,2030,70,m,427410
rise-of-the-east,ROU,2030,75,f,510850
rise-of-the-east,ROU,2030,75,m,328763
rise-of-the-east,ROU,2030,80,f,328728
rise-of-the-east,ROU,2030,80,m,181219
rise-of-the-east,ROU,2030,85,f,182341
rise-of-the-east,ROU,2030,85,m,86725
rise-of-the-east,ROU,2030,90,f,85323
rise-of-the-east,ROU,2030,90,m,37252
rise-of-the-east,ROU,2030,95,f,15650
rise-of-the-east,ROU,2030,95,m,8386
rise-of-the-east,ROU,2030,100,f,2124
rise-of-the-east,ROU,2030,100,m,1691
rise-of-the-east,ROU,2035,0,f,351331
rise-of-the-east,ROU,2035,0,m,370867
rise-of-the-east,ROU,2035,5,f,369445
rise-of-the-east,ROU,2035,5,m,389729
rise-of-the-east,ROU,2035,10,f,391712
rise-of-the-east,ROU,2035,10,m,412829
rise-of-the-east,ROU,2035,15,f,419557
rise-of-the-east,ROU,2035,15,m,442594
rise-of-the-east,ROU,2035,20,f,418375
rise-of-the-east,ROU,2035,20,m,442334
rise-of-the-east,ROU,2035,25,f,477804
rise-of-the-east,ROU,2035,25,m,505180
rise-of-the-east,ROU,2035,30,f,480587
rise-of-the-east,ROU,2035,30,m,508151
rise-of-the-east,ROU,2035,35,f,498160
rise-of-the-east,ROU,2035,35,m,518187
rise-of-the-east,ROU,2035,40,f,533196
rise-of-the-east,ROU,2035,40,m,557585
rise-of-the-east,ROU,2035,45,f,677885
rise-of-the-east,ROU,2035,45,m,702058
rise-of-the-east,ROU,2035,50,f,662502
rise-of-the-east,ROU,2035,50,m,657735
rise-of-the-east,ROU,2035,55,f,745054
rise-of-the-east,ROU,2035,55,m,710995
rise-of-the-east,ROU,2035,60,f,700467
rise-of-the-east,ROU,2035,60,m,642870
rise-of-the-east,ROU,2035,65,f,657179
rise-of-the-east,ROU,2035,65,m,562077
rise-of-the-east,ROU,2035,70,f,459034
rise-of-the-east,ROU,2035,70,m,352714
rise-of-the-east,ROU,2035,75,f,516490
rise-of-the-east,ROU,2035,75,m,344054
rise-of-the-east,ROU,2035,80,f,408026
rise-of-the-east,ROU,2035,80,m,230197
rise-of-the-east,ROU,2035,85,f,213521
rise-of-the-east,ROU,2035,85,m,100639
rise-of-the-east,ROU,2035,90,f,82000
rise-of-the-east,ROU,2035,90,m,35241
rise-of-the-east,ROU,2035,95,f,19696
rise-of-the-east,ROU,2035,95,m,9160
rise-of-the-east,ROU,2035,100,f,2451
rise-of-the-east,ROU,2035,100,m,1787
rise-of-the-east,ROU,2040,0,f,329110
rise-of-the-east,ROU,2040,0,m,347549
rise-of-the-east,ROU,2040,5,f,343953
rise-of-the-east,ROU,2040,5,m,363298
rise-of-the-east,ROU,2040,10,f,362488
rise-of-the-east,ROU,2040,10,m,382501
rise-of-the-east,ROU,2040,15,f,385464
rise-of-the-east,ROU,2040,15,m,406191
rise-of-the-east,ROU,2040,20,f,413342
rise-of-the-east,ROU,2040,20,m,435735
rise-of-the-east,ROU,2040,25,f,411212
rise-of-the-east,ROU,2040,25,m,434290
rise-of-the-east,ROU,2040,30,f,471390
rise-of-the-east,ROU,2040,30,m,497660
rise-of-the-east,ROU,2040,35,f,475348
rise-of-the-east,ROU,2040,35,m,501792
rise-of-the-east,ROU,2040,40,f,493053
rise-of-the-east,ROU,2040,40,m,510265
rise-of-the-east,ROU,2040,45,f,530767
rise-of-the-east,ROU,2040,45,m,548373
rise-of-the-east,ROU,2040,50,f,675239
rise-of-the-east,ROU,2040,50,m,685285
rise-of-the-east,ROU,2040,55,f,657327
rise-of-the-east,ROU,2040,55,m,632617
rise-of-the-east,ROU,2040,60,f,730132
rise-of-the-east,ROU,2040,60,m,666017
rise-of-the-east,ROU,2040,65,f,676939
rise-of-the-east,ROU,2040,65,m,585476
rise-of-the-east,ROU,2040,70,f,618012
rise-of-the-east,ROU,2040,70,m,489358
rise-of-the-east,ROU,2040,75,f,417496
rise-of-the-east,ROU,2040,75,m,291015
rise-of-the-east,ROU,2040,80,f,424111
rise-of-the-east,ROU,2040,80,m,250581
rise-of-the-east,ROU,2040,85,f,277409
rise-of-the-east,ROU,2040,85,m,136698
rise-of-the-east,ROU,2040,90,f,100700
rise-of-the-east,ROU,2040,90,m,42001
rise-of-the-east,ROU,2040,95,f,20586
rise-of-the-east,ROU,2040,95,m,9212
rise-of-the-east,ROU,2040,100,f,3031
rise-of-the-east,ROU,2040,100,m,1910
rise-of-the-east,ROU,2045,0,f,307010
rise-of-the-east,ROU,2045,0,m,324320
rise-of-the-east,ROU,2045,5,f,322659
rise-of-the-east,ROU,2045,5,m,340981
rise-of-the-east,ROU,2045,10,f,337654
rise-of-the-east,ROU,2045,10,m,356789
rise-of-the-east,ROU,2045,15,f,356715
rise-of-the-east,ROU,2045,15,m,376378
rise-of-the-east,ROU,2045,20,f,379930
rise-of-the-east,ROU,2045,20,m,400078
rise-of-the-east,ROU,2045,25,f,407850
rise-of-the-east,ROU,2045,25,m,429429
rise-of-the-east,ROU,2045,30,f,404824
rise-of-the-east,ROU,2045,30,m,426831
rise-of-the-east,ROU,2045,35,f,465056
rise-of-the-east,ROU,2045,35,m,489823
rise-of-the-east,ROU,2045,40,f,470292
rise-of-the-east,ROU,2045,40,m,494639
rise-of-the-east,ROU,2045,45,f,487648
rise-of-the-east,ROU,2045,45,m,500445
rise-of-the-east,ROU,2045,50,f,526625
rise-of-the-east,ROU,2045,50,m,534696
rise-of-the-east,ROU,2045,55,f,669166
rise-of-the-east,ROU,2045,55,m,659973
rise-of-the-east,ROU,2045,60,f,647363
rise-of-the-east,ROU,2045,60,m,597478
rise-of-the-east,ROU,2045,65,f,708819
rise-of-the-east,ROU,2045,65,m,612955
rise-of-the-east,ROU,2045,70,f,643982
rise-of-the-east,ROU,2045,70,m,521291
rise-of-the-east,ROU,2045,75,f,570134
rise-of-the-east,ROU,2045,75,m,411564
rise-of-the-east,ROU,2045,80,f,352809
rise-of-the-east,ROU,2045,80,m,218423
rise-of-the-east,ROU,2045,85,f,299966
rise-of-the-east,ROU,2045,85,m,155999
rise-of-the-east,ROU,2045,90,f,139851
rise-of-the-east,ROU,2045,90,m,61565
rise-of-the-east,ROU,2045,95,f,26951
rise-of-the-east,ROU,2045,95,m,11321
rise-of-the-east,ROU,2045,100,f,3387
rise-of-the-east,ROU,2045,100,m,1980
rise-of-the-east,ROU,2050,0,f,285971
rise-of-the-east,ROU,2050,0,m,302253
rise-of-the-east,ROU,2050,5,f,301203
rise-of-the-east,ROU,2050,5,m,318486
rise-of-the-east,ROU,2050,10,f,317039
rise-of-the-east,ROU,2050,10,m,335209
rise-of-the-east,ROU,2050,15,f,332530
rise-of-the-east,ROU,2050,15,m,351333
rise-of-the-east,ROU,2050,20,f,351663
rise-of-the-east,ROU,2050,20,m,370809
rise-of-the-east,ROU,2050,25,f,375080
rise-of-the-east,ROU,2050,25,m,394524
rise-of-the-east,ROU,2050,30,f,402991
rise-of-the-east,ROU,2050,30,m,423579
rise-of-the-east,ROU,2050,35,f,398277
rise-of-the-east,ROU,2050,35,m,418852
rise-of-the-east,ROU,2050,40,f,459238
rise-of-the-east,ROU,2050,40,m,481723
rise-of-the-east,ROU,2050,45,f,465220
rise-of-the-east,ROU,2050,45,m,485894
rise-of-the-east,ROU,2050,50,f,481622
rise-of-the-east,ROU,2050,50,m,487520
rise-of-the-east,ROU,2050,55,f,520691
rise-of-the-east,ROU,2050,55,m,515469
rise-of-the-east,ROU,2050,60,f,659366
rise-of-the-east,ROU,2050,60,m,625962
rise-of-the-east,ROU,2050,65,f,632213
rise-of-the-east,ROU,2050,65,m,555165
rise-of-the-east,ROU,2050,70,f,678867
rise-of-the-east,ROU,2050,70,m,552243
rise-of-the-east,ROU,2050,75,f,603290
rise-of-the-east,ROU,2050,75,m,450231
rise-of-the-east,ROU,2050,80,f,492569
rise-of-the-east,ROU,2050,80,m,316877
rise-of-the-east,ROU,2050,85,f,260148
rise-of-the-east,ROU,2050,85,m,141197
rise-of-the-east,ROU,2050,90,f,160394
rise-of-the-east,ROU,2050,90,m,74341
rise-of-the-east,ROU,2050,95,f,41035
rise-of-the-east,ROU,2050,95,m,17680
rise-of-the-east,ROU,2050,100,f,4447
rise-of-the-east,ROU,2050,100,m,2295
rise-of-the-east,SVK,2020,0,f,132366
rise-of-the-east,SVK,2020,0,m,138494
rise-of-the-east,SVK,2020,5,f,139631
rise-of-the-east,SVK,2020,5,m,146146
rise-of-the-east,SVK,2020,10,f,135187
rise-of-the-east,SVK,2020,10,m,143331
rise-of-the-east,SVK,2020,15,f,128047
rise-of-the-east,SVK,2020,15,m,135533
rise-of-the-east,SVK,2020,20,f,130768
rise-of-the-east,SVK,2020,20,m,136296
rise-of-the-east,SVK,2020,25,f,174940
rise-of-the-east,SVK,2020,25,m,181778
rise-of-the-east,SVK,2020,30,f,196866
rise-of-the-east,SVK,2020,30,m,202651
rise-of-the-east,SVK,2020,35,f,208670
rise-of-the-east,SVK,2020,35,m,217509
rise-of-the-east,SVK,2020,40,f,217610
rise-of-the-east,SVK,2020,40,m,226428
rise-of-the-east,SVK,2020,45,f,192257
rise-of-the-east,SVK,2020,45,m,195891
rise-of-the-east,SVK,2020,50,f,170977
rise-of-the-east,SVK,2020,50,m,168074
rise-of-the-east,SVK,2020,55,f,180534
rise-of-the-east,SVK,2020,55,m,171758
rise-of-the-east,SVK,2020,60,f,188648
rise-of-the-east,SVK,2020,60,m,168403
rise-of-the-east,SVK,2020,65,f,180083
rise-of-the-east,SVK,2020,65,m,147192
rise-of-the-east,SVK,2020,70,f,133603
rise-of-the-east,SVK,2020,70,m,95503
rise-of-the-east,SVK,2020,75,f,98961
rise-of-the-east,SVK,2020,75,m,59057
rise-of-the-east,SVK,2020,80,f,65447
rise-of-the-east,SVK,2020,80,m,32719
rise-of-the-east,SVK,2020,85,f,38251
rise-of-the-east,SVK,2020,85,m,16655
rise-of-the-east,SVK,2020,90,f,14644
rise-of-the-east,SVK,2020,90,m,5846
rise-of-the-east,SVK,2020,95,f,3743
rise-of-the-east,SVK,2020,95,m,1923
rise-of-the-east,SVK,2020,100,f,1188
rise-of-the-east,SVK,2020,100,m,1049
rise-of-the-east,SVK,2025,0,f,120809
rise-of-the-east,SVK,2025,0,m,127053
rise-of-the-east,SVK,2025,5,f,132607
rise-of-the-east,SVK,2025,5,m,138960
rise-of-the-east,SVK,2025,10,f,139173
rise-of-the-east,SVK,2025,10,m,145954
