scenario,dest,year,age,nativity,pop
benchmark,GRC,2025,50,native,620229
benchmark,GRC,2025,50,non-eu,91641
benchmark,GRC,2025,55,eu,29047
benchmark,GRC,2025,55,native,641107
benchmark,GRC,2025,55,non-eu,77771
benchmark,GRC,2025,60,eu,20164
benchmark,GRC,2025,60,native,591665
benchmark,GRC,2025,60,non-eu,69567
benchmark,GRC,2025,65,eu,17465
benchmark,GRC,2025,65,native,566193
benchmark,GRC,2025,65,non-eu,53539
benchmark,GRC,2025,70,eu,13248
benchmark,GRC,2025,70,native,497796
benchmark,GRC,2025,70,non-eu,37390
benchmark,GRC,2025,75,eu,7894
benchmark,GRC,2025,75,native,457471
benchmark,GRC,2025,75,non-eu,20543
benchmark,GRC,2025,80,eu,4025
benchmark,GRC,2025,80,native,321872
benchmark,GRC,2025,80,non-eu,14263
benchmark,GRC,2025,85,eu,1890
benchmark,GRC,2025,85,native,249021
benchmark,GRC,2025,85,non-eu,9418
benchmark,GRC,2025,90,eu,907
benchmark,GRC,2025,90,native,118819
benchmark,GRC,2025,90,non-eu,5205
benchmark,GRC,2025,95,eu,424
benchmark,GRC,2025,95,native,31972
benchmark,GRC,2025,95,non-eu,2854
benchmark,GRC,2025,100,eu,279
benchmark,GRC,2025,100,native,3666
benchmark,GRC,2025,100,non-eu,1929
benchmark,GRC,2030,0,eu,1825
benchmark,GRC,2030,0,native,407344
benchmark,GRC,2030,0,non-eu,13940
benchmark,GRC,2030,5,eu,4153
benchmark,GRC,2030,5,native,429415
benchmark,GRC,2030,5,non-eu,28343
benchmark,GRC,2030,10,eu,5721
benchmark,GRC,2030,10,native,465769
benchmark,GRC,2030,10,non-eu,39048
benchmark,GRC,2030,15,eu,8580
benchmark,GRC,2030,15,native,475129
benchmark,GRC,2030,15,non-eu,43284
benchmark,GRC,2030,20,eu,11453
benchmark,GRC,2030,20,native,514774
benchmark,GRC,2030,20,non-eu,45979
benchmark,GRC,2030,25,eu,13995
benchmark,GRC,2030,25,native,485810
benchmark,GRC,2030,25,non-eu,55134
benchmark,GRC,2030,30,eu,16411
benchmark,GRC,2030,30,native,471654
benchmark,GRC,2030,30,non-eu,70424
benchmark,GRC,2030,35,eu,22512
benchmark,GRC,2030,35,native,476149
benchmark,GRC,2030,35,non-eu,92529
benchmark,GRC,2030,40,eu,23465
benchmark,GRC,2030,40,native,487876
benchmark,GRC,2030,40,non-eu,102435
benchmark,GRC,2030,45,eu,29492
benchmark,GRC,2030,45,native,594954
benchmark,GRC,2030,45,non-eu,105449
benchmark,GRC,2030,50,eu,41706
benchmark,GRC,2030,50,native,623020
benchmark,GRC,2030,50,non-eu,100422
benchmark,GRC,2030,55,eu,38072
benchmark,GRC,2030,55,native,603465
benchmark,GRC,2030,55,non-eu,89797
benchmark,GRC,2030,60,eu,27467
benchmark,GRC,2030,60,native,617532
benchmark,GRC,2030,60,non-eu,76583
benchmark,GRC,2030,65,eu,19451
benchmark,GRC,2030,65,native,561138
benchmark,GRC,2030,65,non-eu,68740
benchmark,GRC,2030,70,eu,16704
benchmark,GRC,2030,70,native,523511
benchmark,GRC,2030,70,non-eu,52685
benchmark,GRC,2030,75,eu,11447
benchmark,GRC,2030,75,native,444333
benchmark,GRC,2030,75,non-eu,32568
benchmark,GRC,2030,80,eu,6545
benchmark,GRC,2030,80,native,374883
benchmark,GRC,2030,80,non-eu,17070
benchmark,GRC,2030,85,eu,3074
benchmark,GRC,2030,85,native,226062
benchmark,GRC,2030,85,non-eu,10503
benchmark,GRC,2030,90,eu,1225
benchmark,GRC,2030,90,native,134874
benchmark,GRC,2030,90,non-eu,5822
benchmark,GRC,2030,95,eu,492
benchmark,GRC,2030,95,native,42723
benchmark,GRC,2030,95,non-eu,2869
benchmark,GRC,2030,100,eu,291
benchmark,GRC,2030,100,native,6876
benchmark,GRC,2030,100,non-eu,1925
benchmark,GRC,2035,0,eu,1729
benchmark,GRC,2035,0,native,393321
benchmark,GRC,2035,0,non-eu,14826
benchmark,GRC,2035,5,eu,3552
benchmark,GRC,2035,5,native,402333
benchmark,GRC,2035,5,non-eu,28759
benchmark,GRC,2035,10,eu,5611
benchmark,GRC,2035,10,native,424494
benchmark,GRC,2035,10,non-eu,41148
benchmark,GRC,2035,15,eu,7195
benchmark,GRC,2035,15,native,460561
benchmark,GRC,2035,15,non-eu,50573
benchmark,GRC,2035,20,eu,9686
benchmark,GRC,2035,20,native,470183
benchmark,GRC,2035,20,non-eu,53871
benchmark,GRC,2035,25,eu,12310
benchmark,GRC,2035,25,native,509346
benchmark,GRC,2035,25,non-eu,55100
benchmark,GRC,2035,30,eu,14550
benchmark,GRC,2035,30,native,480587
benchmark,GRC,2035,30,non-eu,63136
benchmark,GRC,2035,35,eu,16390
benchmark,GRC,2035,35,native,465814
benchmark,GRC,2035,35,non-eu,77622
benchmark,GRC,2035,40,eu,21867
benchmark,GRC,2035,40,native,470391
benchmark,GRC,2035,40,non-eu,96113
benchmark,GRC,2035,45,eu,22845
benchmark,GRC,2035,45,native,481668
benchmark,GRC,2035,45,non-eu,104194
benchmark,GRC,2035,50,eu,27773
benchmark,GRC,2035,50,native,584556
benchmark,GRC,2035,50,non-eu,105413
benchmark,GRC,2035,55,eu,37999
benchmark,GRC,2035,55,native,607826
benchmark,GRC,2035,55,non-eu,98715
benchmark,GRC,2035,60,eu,34827
benchmark,GRC,2035,60,native,583868
benchmark,GRC,2035,60,non-eu,87639
benchmark,GRC,2035,65,eu,25607
benchmark,GRC,2035,65,native,588977
benchmark,GRC,2035,65,non-eu,74405
benchmark,GRC,2035,70,eu,18279
benchmark,GRC,2035,70,native,524404
benchmark,GRC,2035,70,non-eu,66139
benchmark,GRC,2035,75,eu,14296
benchmark,GRC,2035,75,native,474567
benchmark,GRC,2035,75,non-eu,45591
benchmark,GRC,2035,80,eu,9310
benchmark,GRC,2035,80,native,372748
benchmark,GRC,2035,80,non-eu,26753
benchmark,GRC,2035,85,eu,4804
benchmark,GRC,2035,85,native,272685
benchmark,GRC,2035,85,non-eu,12749
benchmark,GRC,2035,90,eu,1888
benchmark,GRC,2035,90,native,128398
benchmark,GRC,2035,90,non-eu,6594
benchmark,GRC,2035,95,eu,620
benchmark,GRC,2035,95,native,51932
benchmark,GRC,2035,95,non-eu,3185
benchmark,GRC,2035,100,eu,306
benchmark,GRC,2035,100,native,10134
benchmark,GRC,2035,100,non-eu,1944
benchmark,GRC,2040,0,eu,1540
benchmark,GRC,2040,0,native,387609
benchmark,GRC,2040,0,non-eu,15641
benchmark,GRC,2040,5,eu,3269
benchmark,GRC,2040,5,native,388856
benchmark,GRC,2040,5,non-eu,30462
benchmark,GRC,2040,10,eu,4879
benchmark,GRC,2040,10,native,398041
benchmark,GRC,2040,10,non-eu,42383
benchmark,GRC,2040,15,eu,6884
benchmark,GRC,2040,15,native,420194
benchmark,GRC,2040,15,non-eu,53407
benchmark,GRC,2040,20,eu,8361
benchmark,GRC,2040,20,native,455931
benchmark,GRC,2040,20,non-eu,61009
benchmark,GRC,2040,25,eu,10531
benchmark,GRC,2040,25,native,465794
benchmark,GRC,2040,25,non-eu,63619
benchmark,GRC,2040,30,eu,12940
benchmark,GRC,2040,30,native,504510
benchmark,GRC,2040,30,non-eu,63610
benchmark,GRC,2040,35,eu,14661
benchmark,GRC,2040,35,native,475287
benchmark,GRC,2040,35,non-eu,70699
benchmark,GRC,2040,40,eu,16203
benchmark,GRC,2040,40,native,460380
benchmark,GRC,2040,40,non-eu,84077
benchmark,GRC,2040,45,eu,21120
benchmark,GRC,2040,45,native,464574
benchmark,GRC,2040,45,non-eu,99432
benchmark,GRC,2040,50,eu,22070
benchmark,GRC,2040,50,native,474601
benchmark,GRC,2040,50,non-eu,105728
benchmark,GRC,2040,55,eu,26021
benchmark,GRC,2040,55,native,572513
benchmark,GRC,2040,55,non-eu,105093
benchmark,GRC,2040,60,eu,34459
benchmark,GRC,2040,60,native,590109
benchmark,GRC,2040,60,non-eu,96604
benchmark,GRC,2040,65,eu,31567
benchmark,GRC,2040,65,native,560029
benchmark,GRC,2040,65,non-eu,84635
benchmark,GRC,2040,70,eu,23441
benchmark,GRC,2040,70,native,554961
benchmark,GRC,2040,70,non-eu,70906
benchmark,GRC,2040,75,eu,15649
benchmark,GRC,2040,75,native,482253
benchmark,GRC,2040,75,non-eu,57209
benchmark,GRC,2040,80,eu,11606
benchmark,GRC,2040,80,native,407396
benchmark,GRC,2040,80,non-eu,37483
benchmark,GRC,2040,85,eu,6792
benchmark,GRC,2040,85,native,280351
benchmark,GRC,2040,85,non-eu,19846
benchmark,GRC,2040,90,eu,2898
benchmark,GRC,2040,90,native,162515
benchmark,GRC,2040,90,non-eu,8055
benchmark,GRC,2040,95,eu,889
benchmark,GRC,2040,95,native,52440
benchmark,GRC,2040,95,non-eu,3563
benchmark,GRC,2040,100,eu,335
benchmark,GRC,2040,100,native,13498
benchmark,GRC,2040,100,non-eu,2039
benchmark,GRC,2045,0,eu,1464
benchmark,GRC,2045,0,native,380155
benchmark,GRC,2045,0,non-eu,17068
benchmark,GRC,2045,5,eu,3004
benchmark,GRC,2045,5,native,383593
benchmark,GRC,2045,5,non-eu,32701
benchmark,GRC,2045,10,eu,4458
benchmark,GRC,2045,10,native,385072
benchmark,GRC,2045,10,non-eu,45024
benchmark,GRC,2045,15,eu,6037
benchmark,GRC,2045,15,native,394343
benchmark,GRC,2045,15,non-eu,55505
benchmark,GRC,2045,20,eu,7869
benchmark,GRC,2045,20,native,416435
benchmark,GRC,2045,20,non-eu,64669
benchmark,GRC,2045,25,eu,9247
benchmark,GRC,2045,25,native,451892
benchmark,GRC,2045,25,non-eu,70798
benchmark,GRC,2045,30,eu,11148
benchmark,GRC,2045,30,native,461940
benchmark,GRC,2045,30,non-eu,72762
benchmark,GRC,2045,35,eu,13136
benchmark,GRC,2045,35,native,499707
benchmark,GRC,2045,35,non-eu,71791
benchmark,GRC,2045,40,eu,14568
benchmark,GRC,2045,40,native,470424
benchmark,GRC,2045,40,non-eu,77501
benchmark,GRC,2045,45,eu,15854
benchmark,GRC,2045,45,native,455040
benchmark,GRC,2045,45,non-eu,89793
benchmark,GRC,2045,50,eu,20243
benchmark,GRC,2045,50,native,458172
benchmark,GRC,2045,50,non-eu,102318
benchmark,GRC,2045,55,eu,21134
benchmark,GRC,2045,55,native,466364
benchmark,GRC,2045,55,non-eu,106804
benchmark,GRC,2045,60,eu,24206
benchmark,GRC,2045,60,native,558373
benchmark,GRC,2045,60,non-eu,104209
benchmark,GRC,2045,65,eu,31002
benchmark,GRC,2045,65,native,568811
benchmark,GRC,2045,65,non-eu,93679
benchmark,GRC,2045,70,eu,28251
benchmark,GRC,2045,70,native,531915
benchmark,GRC,2045,70,non-eu,80544
benchmark,GRC,2045,75,eu,19975
benchmark,GRC,2045,75,native,516481
benchmark,GRC,2045,75,non-eu,61649
benchmark,GRC,2045,80,eu,12787
benchmark,GRC,2045,80,native,422851
benchmark,GRC,2045,80,non-eu,47339
benchmark,GRC,2045,85,eu,8550
benchmark,GRC,2045,85,native,316959
benchmark,GRC,2045,85,non-eu,28041
benchmark,GRC,2045,90,eu,4131
benchmark,GRC,2045,90,native,174915
benchmark,GRC,2045,90,non-eu,12445
benchmark,GRC,2045,95,eu,1317
benchmark,GRC,2045,95,native,70562
benchmark,GRC,2045,95,non-eu,4232
benchmark,GRC,2045,100,eu,403
benchmark,GRC,2045,100,native,14998
benchmark,GRC,2045,100,non-eu,2159
benchmark,GRC,2050,0,eu,1320
benchmark,GRC,2050,0,native,367695
benchmark,GRC,2050,0,non-eu,18880
benchmark,GRC,2050,5,eu,2783
benchmark,GRC,2050,5,native,376611
benchmark,GRC,2050,5,non-eu,35945
benchmark,GRC,2050,10,eu,4094
benchmark,GRC,2050,10,native,380231
benchmark,GRC,2050,10,non-eu,48658
benchmark,GRC,2050,15,eu,5496
benchmark,GRC,2050,15,native,381849
benchmark,GRC,2050,15,non-eu,59184
benchmark,GRC,2050,20,eu,6931
benchmark,GRC,2050,20,native,391156
benchmark,GRC,2050,20,non-eu,67705
benchmark,GRC,2050,25,eu,8615
benchmark,GRC,2050,25,native,413201
benchmark,GRC,2050,25,non-eu,75302
benchmark,GRC,2050,30,eu,9895
benchmark,GRC,2050,30,native,448396
benchmark,GRC,2050,30,non-eu,80122
benchmark,GRC,2050,35,eu,11355
benchmark,GRC,2050,35,native,458200
benchmark,GRC,2050,35,non-eu,81551
benchmark,GRC,2050,40,eu,13127
benchmark,GRC,2050,40,native,495348
benchmark,GRC,2050,40,non-eu,79277
benchmark,GRC,2050,45,eu,14314
benchmark,GRC,2050,45,native,465693
benchmark,GRC,2050,45,non-eu,83653
benchmark,GRC,2050,50,eu,15358
benchmark,GRC,2050,50,native,449308
benchmark,GRC,2050,50,non-eu,94736
benchmark,GRC,2050,55,eu,19253
benchmark,GRC,2050,55,native,450900
benchmark,GRC,2050,55,non-eu,104589
benchmark,GRC,2050,60,eu,20040
benchmark,GRC,2050,60,native,456636
benchmark,GRC,2050,60,non-eu,107158
benchmark,GRC,2050,65,eu,22304
benchmark,GRC,2050,65,native,541291
benchmark,GRC,2050,65,non-eu,102379
benchmark,GRC,2050,70,eu,27633
benchmark,GRC,2050,70,native,544064
benchmark,GRC,2050,70,non-eu,89781
benchmark,GRC,2050,75,eu,23988
benchmark,GRC,2050,75,native,500418
benchmark,GRC,2050,75,non-eu,70493
benchmark,GRC,2050,80,eu,16356
benchmark,GRC,2050,80,native,461201
benchmark,GRC,2050,80,non-eu,51630
benchmark,GRC,2050,85,eu,9585
benchmark,GRC,2050,85,native,339335
benchmark,GRC,2050,85,non-eu,35971
benchmark,GRC,2050,90,eu,5318
benchmark,GRC,2050,90,native,207356
benchmark,GRC,2050,90,non-eu,17781
benchmark,GRC,2050,95,eu,1897
benchmark,GRC,2050,95,native,80538
benchmark,GRC,2050,95,non-eu,6191
benchmark,GRC,2050,100,eu,531
benchmark,GRC,2050,100,native,21220
benchmark,GRC,2050,100,non-eu,2375
benchmark,HRV,2015,0,eu,1150
benchmark,HRV,2015,0,native,204540
benchmark,HRV,2015,0,non-eu,1215
benchmark,HRV,2015,5,eu,2217
benchmark,HRV,2015,5,native,207890
benchmark,HRV,2015,5,non-eu,2999
benchmark,HRV,2015,10,eu,4848
benchmark,HRV,2015,10,native,198624
benchmark,HRV,2015,10,non-eu,5013
benchmark,HRV,2015,15,eu,6838
benchmark,HRV,2015,15,native,228552
benchmark,HRV,2015,15,non-eu,9732
benchmark,HRV,2015,20,eu,1898
benchmark,HRV,2015,20,native,222763
benchmark,HRV,2015,20,non-eu,22947
benchmark,HRV,2015,25,eu,3110
benchmark,HRV,2015,25,native,234453
benchmark,HRV,2015,25,non-eu,24926
benchmark,HRV,2015,30,eu,7342
benchmark,HRV,2015,30,native,255576
benchmark,HRV,2015,30,non-eu,25967
benchmark,HRV,2015,35,eu,13081
benchmark,HRV,2015,35,native,246465
benchmark,HRV,2015,35,non-eu,29981
benchmark,HRV,2015,40,eu,6121
benchmark,HRV,2015,40,native,226341
benchmark,HRV,2015,40,non-eu,39324
benchmark,HRV,2015,45,eu,2281
benchmark,HRV,2015,45,native,238769
benchmark,HRV,2015,45,non-eu,48739
benchmark,HRV,2015,50,eu,1912
benchmark,HRV,2015,50,native,244668
benchmark,HRV,2015,50,non-eu,50551
benchmark,HRV,2015,55,eu,2552
benchmark,HRV,2015,55,native,255277
benchmark,HRV,2015,55,non-eu,46667
benchmark,HRV,2015,60,eu,3197
benchmark,HRV,2015,60,native,237773
benchmark,HRV,2015,60,non-eu,38905
benchmark,HRV,2015,65,eu,2645
benchmark,HRV,2015,65,native,188143
benchmark,HRV,2015,65,non-eu,30625
benchmark,HRV,2015,70,eu,1911
benchmark,HRV,2015,70,native,157175
benchmark,HRV,2015,70,non-eu,34906
benchmark,HRV,2015,75,eu,1649
benchmark,HRV,2015,75,native,143834
benchmark,HRV,2015,75,non-eu,24632
benchmark,HRV,2015,80,eu,1390
benchmark,HRV,2015,80,native,103524
benchmark,HRV,2015,80,non-eu,12785
benchmark,HRV,2015,85,eu,803
benchmark,HRV,2015,85,native,46982
benchmark,HRV,2015,85,non-eu,4581
benchmark,HRV,2015,90,eu,240
benchmark,HRV,2015,90,native,14441
benchmark,HRV,2015,90,non-eu,866
benchmark,HRV,2015,95,eu,46
benchmark,HRV,2015,95,native,1457
benchmark,HRV,2015,95,non-eu,159
benchmark,HRV,2015,100,eu,5
benchmark,HRV,2015,100,native,257
benchmark,HRV,2015,100,non-eu,10
benchmark,HRV,2020,0,eu,300
benchmark,HRV,2020,0,native,191990
benchmark,HRV,2020,0,non-eu,3872
benchmark,HRV,2020,5,eu,1447
benchmark,HRV,2020,5,native,197715
benchmark,HRV,2020,5,non-eu,5085
benchmark,HRV,2020,10,eu,2395
benchmark,HRV,2020,10,native,201027
benchmark,HRV,2020,10,non-eu,6865
benchmark,HRV,2020,15,eu,4891
benchmark,HRV,2020,15,native,191846
benchmark,HRV,2020,15,non-eu,9996
benchmark,HRV,2020,20,eu,6655
benchmark,HRV,2020,20,native,220758
benchmark,HRV,2020,20,non-eu,15303
benchmark,HRV,2020,25,eu,2340
benchmark,HRV,2020,25,native,215620
benchmark,HRV,2020,25,non-eu,27106
benchmark,HRV,2020,30,eu,3413
benchmark,HRV,2020,30,native,227517
benchmark,HRV,2020,30,non-eu,29096
benchmark,HRV,2020,35,eu,6922
benchmark,HRV,2020,35,native,246928
benchmark,HRV,2020,35,non-eu,29944
benchmark,HRV,2020,40,eu,11763
benchmark,HRV,2020,40,native,238149
benchmark,HRV,2020,40,non-eu,33296
benchmark,HRV,2020,45,eu,5970
benchmark,HRV,2020,45,native,218411
benchmark,HRV,2020,45,non-eu,41042
benchmark,HRV,2020,50,eu,2785
benchmark,HRV,2020,50,native,228590
benchmark,HRV,2020,50,non-eu,48389
benchmark,HRV,2020,55,eu,2413
benchmark,HRV,2020,55,native,231473
benchmark,HRV,2020,55,non-eu,50166
benchmark,HRV,2020,60,eu,2836
benchmark,HRV,2020,60,native,238586
benchmark,HRV,2020,60,non-eu,45818
benchmark,HRV,2020,65,eu,3243
benchmark,HRV,2020,65,native,217612
benchmark,HRV,2020,65,non-eu,38140
benchmark,HRV,2020,70,eu,2584
benchmark,HRV,2020,70,native,163769
benchmark,HRV,2020,70,non-eu,28811
benchmark,HRV,2020,75,eu,1719
benchmark,HRV,2020,75,native,128682
benchmark,HRV,2020,75,non-eu,27248
benchmark,HRV,2020,80,eu,1348
benchmark,HRV,2020,80,native,103174
benchmark,HRV,2020,80,non-eu,17911
benchmark,HRV,2020,85,eu,989
benchmark,HRV,2020,85,native,60545
benchmark,HRV,2020,85,non-eu,8599
benchmark,HRV,2020,90,eu,549
benchmark,HRV,2020,90,native,20353
benchmark,HRV,2020,90,non-eu,3547
benchmark,HRV,2020,95,eu,298
benchmark,HRV,2020,95,native,4188
benchmark,HRV,2020,95,non-eu,1919
benchmark,HRV,2020,100,eu,244
benchmark,HRV,2020,100,native,286
benchmark,HRV,2020,100,non-eu,1712
benchmark,HRV,2025,0,eu,591
benchmark,HRV,2025,0,native,179448
benchmark,HRV,2025,0,non-eu,5195
benchmark,HRV,2025,5,eu,867
benchmark,HRV,2025,5,native,185933
benchmark,HRV,2025,5,non-eu,8688
benchmark,HRV,2025,10,eu,1692
benchmark,HRV,2025,10,native,191693
benchmark,HRV,2025,10,non-eu,8736
benchmark,HRV,2025,15,eu,2759
benchmark,HRV,2025,15,native,194917
benchmark,HRV,2025,15,non-eu,11528
benchmark,HRV,2025,20,eu,4954
benchmark,HRV,2025,20,native,186004
benchmark,HRV,2025,20,non-eu,14229
benchmark,HRV,2025,25,eu,6521
benchmark,HRV,2025,25,native,214056
benchmark,HRV,2025,25,non-eu,19883
benchmark,HRV,2025,30,eu,2737
benchmark,HRV,2025,30,native,209520
benchmark,HRV,2025,30,non-eu,30467
benchmark,HRV,2025,35,eu,3549
benchmark,HRV,2025,35,native,220415
benchmark,HRV,2025,35,non-eu,32149
benchmark,HRV,2025,40,eu,6498
benchmark,HRV,2025,40,native,239153
benchmark,HRV,2025,40,non-eu,32693
benchmark,HRV,2025,45,eu,10572
benchmark,HRV,2025,45,native,230424
benchmark,HRV,2025,45,non-eu,35288
benchmark,HRV,2025,50,eu,5739
benchmark,HRV,2025,50,native,210621
benchmark,HRV,2025,50,non-eu,41506
benchmark,HRV,2025,55,eu,3091
benchmark,HRV,2025,55,native,217997
benchmark,HRV,2025,55,non-eu,46872
benchmark,HRV,2025,60,eu,2681
benchmark,HRV,2025,60,native,216646
benchmark,HRV,2025,60,non-eu,47961
benchmark,HRV,2025,65,eu,2903
benchmark,HRV,2025,65,native,217984
benchmark,HRV,2025,65,non-eu,42607
benchmark,HRV,2025,70,eu,3068
benchmark,HRV,2025,70,native,192334
benchmark,HRV,2025,70,non-eu,34552
benchmark,HRV,2025,75,eu,2145
benchmark,HRV,2025,75,native,137345
benchmark,HRV,2025,75,non-eu,22803
benchmark,HRV,2025,80,eu,1365
benchmark,HRV,2025,80,native,95069
benchmark,HRV,2025,80,non-eu,18830
benchmark,HRV,2025,85,eu,915
benchmark,HRV,2025,85,native,60812
benchmark,HRV,2025,85,non-eu,10599
benchmark,HRV,2025,90,eu,561
benchmark,HRV,2025,90,native,25067
benchmark,HRV,2025,90,non-eu,4402
benchmark,HRV,2025,95,eu,328
benchmark,HRV,2025,95,native,5056
benchmark,HRV,2025,95,non-eu,2137
benchmark,HRV,2025,100,eu,273
benchmark,HRV,2025,100,native,561
benchmark,HRV,2025,100,non-eu,1731
benchmark,HRV,2030,0,eu,434
benchmark,HRV,2030,0,native,168040
benchmark,HRV,2030,0,non-eu,4652
benchmark,HRV,2030,5,eu,1025
benchmark,HRV,2030,5,native,174254
benchmark,HRV,2030,5,non-eu,9839
benchmark,HRV,2030,10,eu,1249
benchmark,HRV,2030,10,native,180867
benchmark,HRV,2030,10,non-eu,12820
benchmark,HRV,2030,15,eu,2111
benchmark,HRV,2030,15,native,186535
benchmark,HRV,2030,15,non-eu,13103
benchmark,HRV,2030,20,eu,3052
benchmark,HRV,2030,20,native,189653
benchmark,HRV,2030,20,non-eu,15584
benchmark,HRV,2030,25,eu,5014
benchmark,HRV,2030,25,native,180987
benchmark,HRV,2030,25,non-eu,18007
benchmark,HRV,2030,30,eu,6382
benchmark,HRV,2030,30,native,208306
benchmark,HRV,2030,30,non-eu,23801
benchmark,HRV,2030,35,eu,2914
benchmark,HRV,2030,35,native,203460
benchmark,HRV,2030,35,non-eu,32930
benchmark,HRV,2030,40,eu,3591
benchmark,HRV,2030,40,native,214121
benchmark,HRV,2030,40,non-eu,34608
benchmark,HRV,2030,45,eu,6081
benchmark,HRV,2030,45,native,231906
benchmark,HRV,2030,45,non-eu,34808
benchmark,HRV,2030,50,eu,9487
benchmark,HRV,2030,50,native,222604
benchmark,HRV,2030,50,non-eu,36639
benchmark,HRV,2030,55,eu,5467
benchmark,HRV,2030,55,native,202035
benchmark,HRV,2030,55,non-eu,41339
benchmark,HRV,2030,60,eu,3254
benchmark,HRV,2030,60,native,205828
benchmark,HRV,2030,60,non-eu,44723
benchmark,HRV,2030,65,eu,2799
benchmark,HRV,2030,65,native,199638
benchmark,HRV,2030,65,non-eu,44788
benchmark,HRV,2030,70,eu,2830
benchmark,HRV,2030,70,native,194906
benchmark,HRV,2030,70,non-eu,38375
benchmark,HRV,2030,75,eu,2562
benchmark,HRV,2030,75,native,165267
benchmark,HRV,2030,75,non-eu,27773
benchmark,HRV,2030,80,eu,1660
benchmark,HRV,2030,80,native,104956
benchmark,HRV,2030,80,non-eu,16645
benchmark,HRV,2030,85,eu,963
benchmark,HRV,2030,85,native,58436
benchmark,HRV,2030,85,non-eu,11272
benchmark,HRV,2030,90,eu,540
benchmark,HRV,2030,90,native,26806
benchmark,HRV,2030,90,non-eu,5351
benchmark,HRV,2030,95,eu,333
benchmark,HRV,2030,95,native,6644
benchmark,HRV,2030,95,non-eu,2374
benchmark,HRV,2030,100,eu,275
benchmark,HRV,2030,100,native,734
benchmark,HRV,2030,100,non-eu,1758
benchmark,HRV,2035,0,eu,495
benchmark,HRV,2035,0,native,156878
benchmark,HRV,2035,0,non-eu,4818
benchmark,HRV,2035,5,eu,929
benchmark,HRV,2035,5,native,163363
benchmark,HRV,2035,5,non-eu,9469
benchmark,HRV,2035,10,eu,1335
benchmark,HRV,2035,10,native,169742
benchmark,HRV,2035,10,non-eu,13932
benchmark,HRV,2035,15,eu,1696
benchmark,HRV,2035,15,native,176379
benchmark,HRV,2035,15,non-eu,16870
benchmark,HRV,2035,20,eu,2456
benchmark,HRV,2035,20,native,181931
benchmark,HRV,2035,20,non-eu,16914
benchmark,HRV,2035,25,eu,3308
benchmark,HRV,2035,25,native,184978
benchmark,HRV,2035,25,non-eu,19155
benchmark,HRV,2035,30,eu,5039
benchmark,HRV,2035,30,native,176534
benchmark,HRV,2035,30,non-eu,21285
benchmark,HRV,2035,35,eu,5922
benchmark,HRV,2035,35,native,202372
benchmark,HRV,2035,35,non-eu,26838
benchmark,HRV,2035,40,eu,3028
benchmark,HRV,2035,40,native,197893
benchmark,HRV,2035,40,non-eu,34733
benchmark,HRV,2035,45,eu,3591
benchmark,HRV,2035,45,native,208056
benchmark,HRV,2035,45,non-eu,36317
benchmark,HRV,2035,50,eu,5675
benchmark,HRV,2035,50,native,224418
benchmark,HRV,2035,50,non-eu,36096
benchmark,HRV,2035,55,eu,8492
benchmark,HRV,2035,55,native,213964
benchmark,HRV,2035,55,non-eu,37072
benchmark,HRV,2035,60,eu,5144
benchmark,HRV,2035,60,native,191951
benchmark,HRV,2035,60,non-eu,40209
benchmark,HRV,2035,65,eu,3285
benchmark,HRV,2035,65,native,191558
benchmark,HRV,2035,65,non-eu,41663
benchmark,HRV,2035,70,eu,2782
benchmark,HRV,2035,70,native,180316
benchmark,HRV,2035,70,non-eu,40456
benchmark,HRV,2035,75,eu,2436
