scenario,dest,year,sex,nativity,pop
ukraine-war,CZE,2040,f,native,4658555
ukraine-war,CZE,2040,f,non-eu,283481
ukraine-war,CZE,2040,m,eu,75265
ukraine-war,CZE,2040,m,native,4407894
ukraine-war,CZE,2040,m,non-eu,318237
ukraine-war,CZE,2045,f,eu,63279
ukraine-war,CZE,2045,f,native,4560586
ukraine-war,CZE,2045,f,non-eu,320710
ukraine-war,CZE,2045,m,eu,69883
ukraine-war,CZE,2045,m,native,4323807
ukraine-war,CZE,2045,m,non-eu,362353
ukraine-war,CZE,2050,f,eu,59838
ukraine-war,CZE,2050,f,native,4468633
ukraine-war,CZE,2050,f,non-eu,356475
ukraine-war,CZE,2050,m,eu,64448
ukraine-war,CZE,2050,m,native,4244511
ukraine-war,CZE,2050,m,non-eu,407160
ukraine-war,DEU,2015,f,eu,2155079
ukraine-war,DEU,2015,f,native,35820049
ukraine-war,DEU,2015,f,non-eu,2039527
ukraine-war,DEU,2015,m,eu,1911480
ukraine-war,DEU,2015,m,native,34482722
ukraine-war,DEU,2015,m,non-eu,2014501
ukraine-war,DEU,2020,f,eu,1957452
ukraine-war,DEU,2020,f,native,35552203
ukraine-war,DEU,2020,f,non-eu,2275307
ukraine-war,DEU,2020,m,eu,1782893
ukraine-war,DEU,2020,m,native,34433831
ukraine-war,DEU,2020,m,non-eu,2191283
ukraine-war,DEU,2025,f,eu,1761959
ukraine-war,DEU,2025,f,native,35266445
ukraine-war,DEU,2025,f,non-eu,2517024
ukraine-war,DEU,2025,m,eu,1618291
ukraine-war,DEU,2025,m,native,34208031
ukraine-war,DEU,2025,m,non-eu,2372768
ukraine-war,DEU,2030,f,eu,1572313
ukraine-war,DEU,2030,f,native,34901049
ukraine-war,DEU,2030,f,non-eu,2782449
ukraine-war,DEU,2030,m,eu,1460892
ukraine-war,DEU,2030,m,native,33867951
ukraine-war,DEU,2030,m,non-eu,2584056
ukraine-war,DEU,2035,f,eu,1397066
ukraine-war,DEU,2035,f,native,34472877
ukraine-war,DEU,2035,f,non-eu,3055711
ukraine-war,DEU,2035,m,eu,1319219
ukraine-war,DEU,2035,m,native,33451919
ukraine-war,DEU,2035,m,non-eu,2814616
ukraine-war,DEU,2040,f,eu,1243944
ukraine-war,DEU,2040,f,native,33991629
ukraine-war,DEU,2040,f,non-eu,3328306
ukraine-war,DEU,2040,m,eu,1198419
ukraine-war,DEU,2040,m,native,32983721
ukraine-war,DEU,2040,m,non-eu,3056633
ukraine-war,DEU,2045,f,eu,1116837
ukraine-war,DEU,2045,f,native,33476214
ukraine-war,DEU,2045,f,non-eu,3617513
ukraine-war,DEU,2045,m,eu,1094000
ukraine-war,DEU,2045,m,native,32464588
ukraine-war,DEU,2045,m,non-eu,3325866
ukraine-war,DEU,2050,f,eu,1008624
ukraine-war,DEU,2050,f,native,32887789
ukraine-war,DEU,2050,f,non-eu,3927654
ukraine-war,DEU,2050,m,eu,999829
ukraine-war,DEU,2050,m,native,31875051
ukraine-war,DEU,2050,m,non-eu,3626859
ukraine-war,DNK,2015,f,eu,93395
ukraine-war,DNK,2015,f,native,2445725
ukraine-war,DNK,2015,f,non-eu,177643
ukraine-war,DNK,2015,m,eu,99313
ukraine-war,DNK,2015,m,native,2432912
ukraine-war,DNK,2015,m,non-eu,161121
ukraine-war,DNK,2020,f,eu,94605
ukraine-war,DNK,2020,f,native,2474083
ukraine-war,DNK,2020,f,non-eu,217228
ukraine-war,DNK,2020,m,eu,102624
ukraine-war,DNK,2020,m,native,2457180
ukraine-war,DNK,2020,m,non-eu,195263
ukraine-war,DNK,2025,f,eu,94417
ukraine-war,DNK,2025,f,native,2495926
ukraine-war,DNK,2025,f,non-eu,258302
ukraine-war,DNK,2025,m,eu,103638
ukraine-war,DNK,2025,m,native,2477510
ukraine-war,DNK,2025,m,non-eu,230477
ukraine-war,DNK,2030,f,eu,92921
ukraine-war,DNK,2030,f,native,2519532
ukraine-war,DNK,2030,f,non-eu,308753
ukraine-war,DNK,2030,m,eu,102742
ukraine-war,DNK,2030,m,native,2500239
ukraine-war,DNK,2030,m,non-eu,274691
ukraine-war,DNK,2035,f,eu,90230
ukraine-war,DNK,2035,f,native,2542618
ukraine-war,DNK,2035,f,non-eu,367796
ukraine-war,DNK,2035,m,eu,100179
ukraine-war,DNK,2035,m,native,2523455
ukraine-war,DNK,2035,m,non-eu,327287
ukraine-war,DNK,2040,f,eu,86646
ukraine-war,DNK,2040,f,native,2564738
ukraine-war,DNK,2040,f,non-eu,435230
ukraine-war,DNK,2040,m,eu,96448
ukraine-war,DNK,2040,m,native,2548044
ukraine-war,DNK,2040,m,non-eu,388022
ukraine-war,DNK,2045,f,eu,82400
ukraine-war,DNK,2045,f,native,2588473
ukraine-war,DNK,2045,f,non-eu,512641
ukraine-war,DNK,2045,m,eu,91852
ukraine-war,DNK,2045,m,native,2576826
ukraine-war,DNK,2045,m,non-eu,458409
ukraine-war,DNK,2050,f,eu,77671
ukraine-war,DNK,2050,f,native,2618917
ukraine-war,DNK,2050,f,non-eu,601795
ukraine-war,DNK,2050,m,eu,86610
ukraine-war,DNK,2050,m,native,2613183
ukraine-war,DNK,2050,m,non-eu,540629
ukraine-war,ESP,2015,f,eu,953443
ukraine-war,ESP,2015,f,native,20446009
ukraine-war,ESP,2015,f,non-eu,1952117
ukraine-war,ESP,2015,m,eu,926230
ukraine-war,ESP,2015,m,native,19759574
ukraine-war,ESP,2015,m,non-eu,1845021
ukraine-war,ESP,2020,f,eu,965847
ukraine-war,ESP,2020,f,native,20392527
ukraine-war,ESP,2020,f,non-eu,2187558
ukraine-war,ESP,2020,m,eu,925517
ukraine-war,ESP,2020,m,native,19750491
ukraine-war,ESP,2020,m,non-eu,2131639
ukraine-war,ESP,2025,f,eu,959398
ukraine-war,ESP,2025,f,native,20213134
ukraine-war,ESP,2025,f,non-eu,2462824
ukraine-war,ESP,2025,m,eu,908726
ukraine-war,ESP,2025,m,native,19605469
ukraine-war,ESP,2025,m,non-eu,2460501
ukraine-war,ESP,2030,f,eu,938212
ukraine-war,ESP,2030,f,native,19978907
ukraine-war,ESP,2030,f,non-eu,2776342
ukraine-war,ESP,2030,m,eu,879287
ukraine-war,ESP,2030,m,native,19384680
ukraine-war,ESP,2030,m,non-eu,2829130
ukraine-war,ESP,2035,f,eu,903924
ukraine-war,ESP,2035,f,native,19744708
ukraine-war,ESP,2035,f,non-eu,3110818
ukraine-war,ESP,2035,m,eu,839429
ukraine-war,ESP,2035,m,native,19144731
ukraine-war,ESP,2035,m,non-eu,3219904
ukraine-war,ESP,2040,f,eu,860721
ukraine-war,ESP,2040,f,native,19536806
ukraine-war,ESP,2040,f,non-eu,3432009
ukraine-war,ESP,2040,m,eu,793910
ukraine-war,ESP,2040,m,native,18927346
ukraine-war,ESP,2040,m,non-eu,3595728
ukraine-war,ESP,2045,f,eu,810529
ukraine-war,ESP,2045,f,native,19331183
ukraine-war,ESP,2045,f,non-eu,3730062
ukraine-war,ESP,2045,m,eu,744218
ukraine-war,ESP,2045,m,native,18718688
ukraine-war,ESP,2045,m,non-eu,3949520
ukraine-war,ESP,2050,f,eu,756424
ukraine-war,ESP,2050,f,native,19076203
ukraine-war,ESP,2050,f,non-eu,4001766
ukraine-war,ESP,2050,m,eu,692206
ukraine-war,ESP,2050,m,native,18467046
ukraine-war,ESP,2050,m,non-eu,4280715
ukraine-war,EST,2015,f,eu,7659
ukraine-war,EST,2015,f,native,580506
ukraine-war,EST,2015,f,non-eu,104138
ukraine-war,EST,2015,m,eu,9528
ukraine-war,EST,2015,m,native,526959
ukraine-war,EST,2015,m,non-eu,67252
ukraine-war,EST,2020,f,eu,9343
ukraine-war,EST,2020,f,native,577305
ukraine-war,EST,2020,f,non-eu,112308
ukraine-war,EST,2020,m,eu,10766
ukraine-war,EST,2020,m,native,525923
ukraine-war,EST,2020,m,non-eu,80645
ukraine-war,EST,2025,f,eu,10165
ukraine-war,EST,2025,f,native,573590
ukraine-war,EST,2025,f,non-eu,113934
ukraine-war,EST,2025,m,eu,11283
ukraine-war,EST,2025,m,native,525329
ukraine-war,EST,2025,m,non-eu,88327
ukraine-war,EST,2030,f,eu,10588
ukraine-war,EST,2030,f,native,568165
ukraine-war,EST,2030,f,non-eu,119708
ukraine-war,EST,2030,m,eu,11604
ukraine-war,EST,2030,m,native,522998
ukraine-war,EST,2030,m,non-eu,99724
ukraine-war,EST,2035,f,eu,10985
ukraine-war,EST,2035,f,native,563209
ukraine-war,EST,2035,f,non-eu,127747
ukraine-war,EST,2035,m,eu,11960
ukraine-war,EST,2035,m,native,520522
ukraine-war,EST,2035,m,non-eu,113461
ukraine-war,EST,2040,f,eu,11228
ukraine-war,EST,2040,f,native,560116
ukraine-war,EST,2040,f,non-eu,136601
ukraine-war,EST,2040,m,eu,12178
ukraine-war,EST,2040,m,native,519427
ukraine-war,EST,2040,m,non-eu,128680
ukraine-war,EST,2045,f,eu,11446
ukraine-war,EST,2045,f,native,558735
ukraine-war,EST,2045,f,non-eu,146583
ukraine-war,EST,2045,m,eu,12441
ukraine-war,EST,2045,m,native,519777
ukraine-war,EST,2045,m,non-eu,146197
ukraine-war,EST,2050,f,eu,11521
ukraine-war,EST,2050,f,native,558024
ukraine-war,EST,2050,f,non-eu,157740
ukraine-war,EST,2050,m,eu,12577
ukraine-war,EST,2050,m,native,520666
ukraine-war,EST,2050,m,non-eu,166273
ukraine-war,FIN,2015,f,eu,50595
ukraine-war,FIN,2015,f,native,2621192
ukraine-war,FIN,2015,f,non-eu,62464
ukraine-war,FIN,2015,m,eu,58154
ukraine-war,FIN,2015,m,native,2528589
ukraine-war,FIN,2015,m,non-eu,69835
ukraine-war,FIN,2020,f,eu,52847
ukraine-war,FIN,2020,f,native,2635465
ukraine-war,FIN,2020,f,non-eu,86855
ukraine-war,FIN,2020,m,eu,60109
ukraine-war,FIN,2020,m,native,2549224
ukraine-war,FIN,2020,m,non-eu,94038
ukraine-war,FIN,2025,f,eu,53774
ukraine-war,FIN,2025,f,native,2641656
ukraine-war,FIN,2025,f,non-eu,107871
ukraine-war,FIN,2025,m,eu,60706
ukraine-war,FIN,2025,m,native,2552800
ukraine-war,FIN,2025,m,non-eu,116119
ukraine-war,FIN,2030,f,eu,53825
ukraine-war,FIN,2030,f,native,2644386
ukraine-war,FIN,2030,f,non-eu,132664
ukraine-war,FIN,2030,m,eu,60366
ukraine-war,FIN,2030,m,native,2550925
ukraine-war,FIN,2030,m,non-eu,143132
ukraine-war,FIN,2035,f,eu,53059
ukraine-war,FIN,2035,f,native,2640241
ukraine-war,FIN,2035,f,non-eu,161282
ukraine-war,FIN,2035,m,eu,59123
ukraine-war,FIN,2035,m,native,2543370
ukraine-war,FIN,2035,m,non-eu,175347
ukraine-war,FIN,2040,f,eu,51687
ukraine-war,FIN,2040,f,native,2630630
ukraine-war,FIN,2040,f,non-eu,194680
ukraine-war,FIN,2040,m,eu,57213
ukraine-war,FIN,2040,m,native,2535036
ukraine-war,FIN,2040,m,non-eu,213860
ukraine-war,FIN,2045,f,eu,49806
ukraine-war,FIN,2045,f,native,2620672
ukraine-war,FIN,2045,f,non-eu,234042
ukraine-war,FIN,2045,m,eu,54861
ukraine-war,FIN,2045,m,native,2532398
ukraine-war,FIN,2045,m,non-eu,259970
ukraine-war,FIN,2050,f,eu,47484
ukraine-war,FIN,2050,f,native,2618171
ukraine-war,FIN,2050,f,non-eu,280104
ukraine-war,FIN,2050,m,eu,52135
ukraine-war,FIN,2050,m,native,2540587
ukraine-war,FIN,2050,m,non-eu,314684
ukraine-war,FRA,2015,f,eu,1185416
ukraine-war,FRA,2015,f,native,30214131
ukraine-war,FRA,2015,f,non-eu,2746605
ukraine-war,FRA,2015,m,eu,1021740
ukraine-war,FRA,2015,m,native,28365684
ukraine-war,FRA,2015,m,non-eu,2642490
ukraine-war,FRA,2020,f,eu,1122705
ukraine-war,FRA,2020,f,native,30823929
ukraine-war,FRA,2020,f,non-eu,3149592
ukraine-war,FRA,2020,m,eu,959062
ukraine-war,FRA,2020,m,native,29099739
ukraine-war,FRA,2020,m,non-eu,2950593
ukraine-war,FRA,2025,f,eu,1052466
ukraine-war,FRA,2025,f,native,31417917
ukraine-war,FRA,2025,f,non-eu,3605879
ukraine-war,FRA,2025,m,eu,888581
ukraine-war,FRA,2025,m,native,29759656
ukraine-war,FRA,2025,m,non-eu,3317273
ukraine-war,FRA,2030,f,eu,981465
ukraine-war,FRA,2030,f,native,32080854
ukraine-war,FRA,2030,f,non-eu,4141340
ukraine-war,FRA,2030,m,eu,818367
ukraine-war,FRA,2030,m,native,30473488
ukraine-war,FRA,2030,m,non-eu,3766628
ukraine-war,FRA,2035,f,eu,908382
ukraine-war,FRA,2035,f,native,32833737
ukraine-war,FRA,2035,f,non-eu,4743206
ukraine-war,FRA,2035,m,eu,747933
ukraine-war,FRA,2035,m,native,31256183
ukraine-war,FRA,2035,m,non-eu,4283330
ukraine-war,FRA,2040,f,eu,834564
ukraine-war,FRA,2040,f,native,33636071
ukraine-war,FRA,2040,f,non-eu,5399905
ukraine-war,FRA,2040,m,eu,679399
ukraine-war,FRA,2040,m,native,32083585
ukraine-war,FRA,2040,m,non-eu,4851386
ukraine-war,FRA,2045,f,eu,759683
ukraine-war,FRA,2045,f,native,34438024
ukraine-war,FRA,2045,f,non-eu,6119970
ukraine-war,FRA,2045,m,eu,612989
ukraine-war,FRA,2045,m,native,32940720
ukraine-war,FRA,2045,m,non-eu,5482408
ukraine-war,FRA,2050,f,eu,685235
ukraine-war,FRA,2050,f,native,35250040
ukraine-war,FRA,2050,f,non-eu,6911942
ukraine-war,FRA,2050,m,eu,549781
ukraine-war,FRA,2050,m,native,33848990
ukraine-war,FRA,2050,m,non-eu,6188217
ukraine-war,GBR,2015,f,eu,1466974
ukraine-war,GBR,2015,f,native,28518054
ukraine-war,GBR,2015,f,non-eu,2700672
ukraine-war,GBR,2015,m,eu,1255356
ukraine-war,GBR,2015,m,native,27895103
ukraine-war,GBR,2015,m,non-eu,2544860
ukraine-war,GBR,2020,f,eu,1413024
ukraine-war,GBR,2020,f,native,28964043
ukraine-war,GBR,2020,f,non-eu,3250788
ukraine-war,GBR,2020,m,eu,1259277
ukraine-war,GBR,2020,m,native,28521368
ukraine-war,GBR,2020,m,non-eu,2969216
ukraine-war,GBR,2025,f,eu,1341874
ukraine-war,GBR,2025,f,native,29337742
ukraine-war,GBR,2025,f,non-eu,3890242
ukraine-war,GBR,2025,m,eu,1236283
ukraine-war,GBR,2025,m,native,29015741
ukraine-war,GBR,2025,m,non-eu,3480760
ukraine-war,GBR,2030,f,eu,1261261
ukraine-war,GBR,2030,f,native,29687516
ukraine-war,GBR,2030,f,non-eu,4635665
ukraine-war,GBR,2030,m,eu,1193508
ukraine-war,GBR,2030,m,native,29425974
ukraine-war,GBR,2030,m,non-eu,4094216
ukraine-war,GBR,2035,f,eu,1176619
ukraine-war,GBR,2035,f,native,30051160
ukraine-war,GBR,2035,f,non-eu,5500128
ukraine-war,GBR,2035,m,eu,1137279
ukraine-war,GBR,2035,m,native,29832889
ukraine-war,GBR,2035,m,non-eu,4828694
ukraine-war,GBR,2040,f,eu,1092001
ukraine-war,GBR,2040,f,native,30499836
ukraine-war,GBR,2040,f,non-eu,6519083
ukraine-war,GBR,2040,m,eu,1073620
ukraine-war,GBR,2040,m,native,30328827
ukraine-war,GBR,2040,m,non-eu,5713576
ukraine-war,GBR,2045,f,eu,1006766
ukraine-war,GBR,2045,f,native,31093594
ukraine-war,GBR,2045,f,non-eu,7707347
ukraine-war,GBR,2045,m,eu,1003713
ukraine-war,GBR,2045,m,native,30984486
ukraine-war,GBR,2045,m,non-eu,6765593
ukraine-war,GBR,2050,f,eu,921323
ukraine-war,GBR,2050,f,native,31834487
ukraine-war,GBR,2050,f,non-eu,9068287
ukraine-war,GBR,2050,m,eu,929032
ukraine-war,GBR,2050,m,native,31799703
ukraine-war,GBR,2050,m,non-eu,7991125
ukraine-war,GRC,2015,f,eu,194362
ukraine-war,GRC,2015,f,native,4917236
ukraine-war,GRC,2015,f,non-eu,451094
ukraine-war,GRC,2015,m,eu,123136
ukraine-war,GRC,2015,m,native,4697861
ukraine-war,GRC,2015,m,non-eu,417958
ukraine-war,GRC,2020,f,eu,191037
ukraine-war,GRC,2020,f,native,4821763
ukraine-war,GRC,2020,f,non-eu,487918
ukraine-war,GRC,2020,m,eu,127965
ukraine-war,GRC,2020,m,native,4599241
ukraine-war,GRC,2020,m,non-eu,455501
ukraine-war,GRC,2025,f,eu,184437
ukraine-war,GRC,2025,f,native,4714530
ukraine-war,GRC,2025,f,non-eu,517935
ukraine-war,GRC,2025,m,eu,128666
ukraine-war,GRC,2025,m,native,4481944
ukraine-war,GRC,2025,m,non-eu,482838
ukraine-war,GRC,2030,f,eu,175809
ukraine-war,GRC,2030,f,native,4598174
ukraine-war,GRC,2030,f,non-eu,548933
ukraine-war,GRC,2030,m,eu,126703
ukraine-war,GRC,2030,m,native,4366587
ukraine-war,GRC,2030,m,non-eu,509581
ukraine-war,GRC,2035,f,eu,165403
ukraine-war,GRC,2035,f,native,4485808
ukraine-war,GRC,2035,f,non-eu,578269
ukraine-war,GRC,2035,m,eu,122500
ukraine-war,GRC,2035,m,native,4260491
ukraine-war,GRC,2035,m,non-eu,534679
ukraine-war,GRC,2040,f,eu,154035
ukraine-war,GRC,2040,f,native,4383161
ukraine-war,GRC,2040,f,non-eu,608258
ukraine-war,GRC,2040,m,eu,116852
ukraine-war,GRC,2040,m,native,4166136
ukraine-war,GRC,2040,m,non-eu,561191
ukraine-war,GRC,2045,f,eu,142025
ukraine-war,GRC,2045,f,native,4286453
ukraine-war,GRC,2045,f,non-eu,639852
ukraine-war,GRC,2045,m,eu,110203
ukraine-war,GRC,2045,m,native,4080229
ukraine-war,GRC,2045,m,non-eu,590093
ukraine-war,GRC,2050,f,eu,129757
ukraine-war,GRC,2050,f,native,4190726
ukraine-war,GRC,2050,f,non-eu,673879
ukraine-war,GRC,2050,m,eu,102857
ukraine-war,GRC,2050,m,native,3998327
ukraine-war,GRC,2050,m,non-eu,622303
ukraine-war,HRV,2015,f,eu,36364
ukraine-war,HRV,2015,f,native,1881718
ukraine-war,HRV,2015,f,non-eu,245385
ukraine-war,HRV,2015,m,eu,28872
ukraine-war,HRV,2015,m,native,1775786
ukraine-war,HRV,2015,m,non-eu,210145
ukraine-war,HRV,2020,f,eu,35777
ukraine-war,HRV,2020,f,native,1825398
ukraine-war,HRV,2020,f,non-eu,254749
ukraine-war,HRV,2020,m,eu,29327
ukraine-war,HRV,2020,m,native,1721821
ukraine-war,HRV,2020,m,non-eu,219116
ukraine-war,HRV,2025,f,eu,34710
ukraine-war,HRV,2025,f,native,1763812
ukraine-war,HRV,2025,f,non-eu,253023
ukraine-war,HRV,2025,m,eu,28986
ukraine-war,HRV,2025,m,native,1669910
ukraine-war,HRV,2025,m,non-eu,219315
ukraine-war,HRV,2030,f,eu,33543
ukraine-war,HRV,2030,f,native,1708345
ukraine-war,HRV,2030,f,non-eu,250325
ukraine-war,HRV,2030,m,eu,28273
ukraine-war,HRV,2030,m,native,1620154
ukraine-war,HRV,2030,m,non-eu,219176
ukraine-war,HRV,2035,f,eu,32305
ukraine-war,HRV,2035,f,native,1656976
ukraine-war,HRV,2035,f,non-eu,247324
ukraine-war,HRV,2035,m,eu,27333
ukraine-war,HRV,2035,m,native,1571642
ukraine-war,HRV,2035,m,non-eu,219280
ukraine-war,HRV,2040,f,eu,30865
ukraine-war,HRV,2040,f,native,1606566
ukraine-war,HRV,2040,f,non-eu,244350
ukraine-war,HRV,2040,m,eu,26127
ukraine-war,HRV,2040,m,native,1523365
ukraine-war,HRV,2040,m,non-eu,219968
ukraine-war,HRV,2045,f,eu,29340
ukraine-war,HRV,2045,f,native,1556640
ukraine-war,HRV,2045,f,non-eu,242509
ukraine-war,HRV,2045,m,eu,24887
ukraine-war,HRV,2045,m,native,1476968
ukraine-war,HRV,2045,m,non-eu,222441
ukraine-war,HRV,2050,f,eu,27716
ukraine-war,HRV,2050,f,native,1507773
ukraine-war,HRV,2050,f,non-eu,242498
ukraine-war,HRV,2050,m,eu,23497
ukraine-war,HRV,2050,m,native,1433515
ukraine-war,HRV,2050,m,non-eu,227464
ukraine-war,HUN,2015,f,eu,148841
ukraine-war,HUN,2015,f,native,4919758
ukraine-war,HUN,2015,f,non-eu,70204
ukraine-war,HUN,2015,m,eu,141733
ukraine-war,HUN,2015,m,native,4459741
ukraine-war,HUN,2015,m,non-eu,76018
ukraine-war,HUN,2020,f,eu,144098
ukraine-war,HUN,2020,f,native,4782497
ukraine-war,HUN,2020,f,non-eu,89106
ukraine-war,HUN,2020,m,eu,137415
ukraine-war,HUN,2020,m,native,4342013
ukraine-war,HUN,2020,m,non-eu,95443
ukraine-war,HUN,2025,f,eu,138112
ukraine-war,HUN,2025,f,native,4630545
ukraine-war,HUN,2025,f,non-eu,102610
ukraine-war,HUN,2025,m,eu,131702
ukraine-war,HUN,2025,m,native,4213833
ukraine-war,HUN,2025,m,non-eu,109795
ukraine-war,HUN,2030,f,eu,131136
ukraine-war,HUN,2030,f,native,4478246
ukraine-war,HUN,2030,f,non-eu,119210
ukraine-war,HUN,2030,m,eu,124955
ukraine-war,HUN,2030,m,native,4083349
ukraine-war,HUN,2030,m,non-eu,127955
ukraine-war,HUN,2035,f,eu,123296
ukraine-war,HUN,2035,f,native,4324077
ukraine-war,HUN,2035,f,non-eu,136434
ukraine-war,HUN,2035,m,eu,117314
ukraine-war,HUN,2035,m,native,3950242
ukraine-war,HUN,2035,m,non-eu,147496
ukraine-war,HUN,2040,f,eu,115227
ukraine-war,HUN,2040,f,native,4169050
ukraine-war,HUN,2040,f,non-eu,153862
ukraine-war,HUN,2040,m,eu,109393
ukraine-war,HUN,2040,m,native,3816312
ukraine-war,HUN,2040,m,non-eu,167965
ukraine-war,HUN,2045,f,eu,106965
ukraine-war,HUN,2045,f,native,4016123
ukraine-war,HUN,2045,f,non-eu,171893
ukraine-war,HUN,2045,m,eu,101235
ukraine-war,HUN,2045,m,native,3683706
ukraine-war,HUN,2045,m,non-eu,189888
ukraine-war,HUN,2050,f,eu,98506
ukraine-war,HUN,2050,f,native,3869235
ukraine-war,HUN,2050,f,non-eu,191028
ukraine-war,HUN,2050,m,eu,92811
ukraine-war,HUN,2050,m,native,3553602
ukraine-war,HUN,2050,m,non-eu,213663
ukraine-war,IRL,2015,f,eu,264648
ukraine-war,IRL,2015,f,native,1904007
ukraine-war,IRL,2015,f,non-eu,102024
ukraine-war,IRL,2015,m,eu,254712
ukraine-war,IRL,2015,m,native,1863265
ukraine-war,IRL,2015,m,non-eu,102406
ukraine-war,IRL,2020,f,eu,273047
ukraine-war,IRL,2020,f,native,2011987
ukraine-war,IRL,2020,f,non-eu,139190
ukraine-war,IRL,2020,m,eu,265288
ukraine-war,IRL,2020,m,native,1967450
ukraine-war,IRL,2020,m,non-eu,137769
ukraine-war,IRL,2025,f,eu,279771
ukraine-war,IRL,2025,f,native,2109993
ukraine-war,IRL,2025,f,non-eu,182903
ukraine-war,IRL,2025,m,eu,273665
ukraine-war,IRL,2025,m,native,2062111
ukraine-war,IRL,2025,m,non-eu,179654
ukraine-war,IRL,2030,f,eu,285583
ukraine-war,IRL,2030,f,native,2200737
ukraine-war,IRL,2030,f,non-eu,244244
ukraine-war,IRL,2030,m,eu,280557
ukraine-war,IRL,2030,m,native,2148923
ukraine-war,IRL,2030,m,non-eu,239113
ukraine-war,IRL,2035,f,eu,286825
ukraine-war,IRL,2035,f,native,2288420
ukraine-war,IRL,2035,f,non-eu,322915
ukraine-war,IRL,2035,m,eu,281997
ukraine-war,IRL,2035,m,native,2234025
ukraine-war,IRL,2035,m,non-eu,316343
ukraine-war,IRL,2040,f,eu,283153
ukraine-war,IRL,2040,f,native,2379621
ukraine-war,IRL,2040,f,non-eu,420177
ukraine-war,IRL,2040,m,eu,277992
ukraine-war,IRL,2040,m,native,2325320
ukraine-war,IRL,2040,m,non-eu,412097
ukraine-war,IRL,2045,f,eu,275159
ukraine-war,IRL,2045,f,native,2476733
ukraine-war,IRL,2045,f,non-eu,538646
ukraine-war,IRL,2045,m,eu,269376
ukraine-war,IRL,2045,m,native,2425748
ukraine-war,IRL,2045,m,non-eu,529171
ukraine-war,IRL,2050,f,eu,263721
ukraine-war,IRL,2050,f,native,2580204
ukraine-war,IRL,2050,f,non-eu,681406
ukraine-war,IRL,2050,m,eu,257218
ukraine-war,IRL,2050,m,native,2535176
ukraine-war,IRL,2050,m,non-eu,670839
ukraine-war,ITA,2015,f,eu,1059782
ukraine-war,ITA,2015,f,native,28126489
ukraine-war,ITA,2015,f,non-eu,1956552
ukraine-war,ITA,2015,m,eu,671706
ukraine-war,ITA,2015,m,native,26863798
ukraine-war,ITA,2015,m,non-eu,1811789
ukraine-war,ITA,2020,f,eu,1070889
ukraine-war,ITA,2020,f,native,27640689
ukraine-war,ITA,2020,f,non-eu,2236160
ukraine-war,ITA,2020,m,eu,702126
ukraine-war,ITA,2020,m,native,26609118
ukraine-war,ITA,2020,m,non-eu,2070117
ukraine-war,ITA,2025,f,eu,1058467
ukraine-war,ITA,2025,f,native,27085294
ukraine-war,ITA,2025,f,non-eu,2533600
ukraine-war,ITA,2025,m,eu,714365
ukraine-war,ITA,2025,m,native,26177648
ukraine-war,ITA,2025,m,non-eu,2352985
ukraine-war,ITA,2030,f,eu,1030122
ukraine-war,ITA,2030,f,native,26513250
ukraine-war,ITA,2030,f,non-eu,2871206
ukraine-war,ITA,2030,m,eu,712388
ukraine-war,ITA,2030,m,native,25665579
ukraine-war,ITA,2030,m,non-eu,2673593
ukraine-war,ITA,2035,f,eu,986272
ukraine-war,ITA,2035,f,native,25962859
ukraine-war,ITA,2035,f,non-eu,3209201
ukraine-war,ITA,2035,m,eu,696735
ukraine-war,ITA,2035,m,native,25154664
ukraine-war,ITA,2035,m,non-eu,3012009
ukraine-war,ITA,2040,f,eu,935816
ukraine-war,ITA,2040,f,native,25445988
ukraine-war,ITA,2040,f,non-eu,3542128
ukraine-war,ITA,2040,m,eu,673302
ukraine-war,ITA,2040,m,native,24662763
ukraine-war,ITA,2040,m,non-eu,3365392
ukraine-war,ITA,2045,f,eu,878452
ukraine-war,ITA,2045,f,native,24949425
ukraine-war,ITA,2045,f,non-eu,3868684
ukraine-war,ITA,2045,m,eu,642285
ukraine-war,ITA,2045,m,native,24184270
ukraine-war,ITA,2045,m,non-eu,3733713
ukraine-war,ITA,2050,f,eu,815367
ukraine-war,ITA,2050,f,native,24450448
ukraine-war,ITA,2050,f,non-eu,4188308
ukraine-war,ITA,2050,m,eu,604827
ukraine-war,ITA,2050,m,native,23692842
ukraine-war,ITA,2050,m,non-eu,4118044
ukraine-war,LTU,2015,f,eu,9575
ukraine-war,LTU,2015,f,native,1496402
ukraine-war,LTU,2015,f,non-eu,66930
ukraine-war,LTU,2015,m,eu,9034
ukraine-war,LTU,2015,m,native,1288635
ukraine-war,LTU,2015,m,non-eu,46189
ukraine-war,LTU,2020,f,eu,11114
ukraine-war,LTU,2020,f,native,1454987
ukraine-war,LTU,2020,f,non-eu,77910
ukraine-war,LTU,2020,m,eu,10437
ukraine-war,LTU,2020,m,native,1246903
ukraine-war,LTU,2020,m,non-eu,59770
ukraine-war,LTU,2025,f,eu,11845
ukraine-war,LTU,2025,f,native,1417661
ukraine-war,LTU,2025,f,non-eu,82501
ukraine-war,LTU,2025,m,eu,11136
ukraine-war,LTU,2025,m,native,1216301
ukraine-war,LTU,2025,m,non-eu,66885
ukraine-war,LTU,2030,f,eu,12266
ukraine-war,LTU,2030,f,native,1379593
ukraine-war,LTU,2030,f,non-eu,89821
